,batch_index,item_material,flat_index,item_id,x,y,x_length,y_length
72,0,QKQ-0218S,13,5400,0.0,0.0,2296.0,450.0
73,0,QKQ-0218S,13,5701,0.0,450.0,2114.0,413.5
74,0,QKQ-0218S,13,5170,0.0,863.5,765.0,355.0
75,0,QKQ-0218S,13,6956,765.0,863.5,765.0,355.0
76,0,QKQ-0218S,14,6501,0.0,0.0,1514.0,320.0
77,0,QKQ-0218S,14,3930,0.0,320.0,998.0,848.0
78,0,QKQ-0218S,14,6195,0.0,1168.0,908.0,38.0
79,0,QKQ-0218S,14,7246,1514.0,0.0,906.0,573.0
80,0,QKQ-0218S,14,6652,1514.0,573.0,536.0,448.0
81,0,QKQ-0218S,14,5476,1514.0,1021.0,394.0,192.0
82,0,QKQ-0218S,14,5894,1908.0,1021.0,333.0,192.0
83,0,QKQ-0218S,15,7153,0.0,0.0,2114.0,413.5
84,0,QKQ-0218S,15,6074,0.0,413.5,791.0,536.0
85,0,QKQ-0218S,15,5205,791.0,413.5,907.0,536.0
86,0,QKQ-0218S,15,4691,1698.0,413.5,536.0,386.0
87,0,QKQ-0218S,15,3586,0.0,949.5,837.0,268.0
88,0,QKQ-0218S,15,4650,837.0,949.5,837.0,268.0
89,0,QKQ-0218S,16,7553,0.0,0.0,1502.0,58.0
90,0,QKQ-0218S,16,4474,0.0,58.0,536.0,446.0
91,0,QKQ-0218S,16,6357,536.0,58.0,698.0,446.0
92,0,QKQ-0218S,16,4932,0.0,504.0,779.0,169.0
93,0,QKQ-0218S,16,5777,0.0,673.0,796.0,542.0
94,0,QKQ-0218S,16,7312,1502.0,0.0,928.0,558.0
95,0,QKQ-0218S,16,5460,1502.0,558.0,907.0,555.0
96,0,QKQ-0218S,17,3591,0.0,0.0,1763.0,536.0
97,0,QKQ-0218S,17,5952,0.0,536.0,796.0,542.0
98,0,QKQ-0218S,17,5184,0.0,1078.0,741.0,58.0
99,0,QKQ-0218S,17,4157,741.0,1078.0,983.0,58.0
100,0,QKQ-0218S,17,6856,0.0,1136.0,741.0,58.0
101,0,QKQ-0218S,17,7352,741.0,1136.0,974.0,58.0
102,0,QKQ-0218S,17,5318,1763.0,0.0,612.0,307.0
103,0,QKQ-0218S,17,6595,1763.0,307.0,578.0,568.0
104,0,QKQ-0218S,17,5195,1763.0,875.0,555.0,344.0
105,0,QKQ-0218S,18,4047,0.0,0.0,2360.0,578.0
106,0,QKQ-0218S,18,7306,0.0,578.0,902.0,327.0
107,0,QKQ-0218S,18,6126,902.0,578.0,902.0,327.0
108,0,QKQ-0218S,18,5229,0.0,905.0,901.0,308.0
109,0,QKQ-0218S,18,5528,901.0,905.0,901.0,308.0
110,0,QKQ-0218S,19,3891,0.0,0.0,2324.0,405.0
111,0,QKQ-0218S,19,5374,0.0,405.0,2324.0,405.0
112,0,QKQ-0218S,19,5481,0.0,810.0,980.0,361.0
113,0,QKQ-0218S,19,3813,980.0,810.0,536.0,361.0
114,0,QKQ-0218S,20,4719,0.0,0.0,1998.0,558.0
115,0,QKQ-0218S,20,3828,0.0,558.0,962.0,611.0
116,0,QKQ-0218S,20,5773,962.0,558.0,611.0,288.0
117,0,QKQ-0218S,20,4578,1573.0,558.0,611.0,288.0
118,0,QKQ-0218S,20,3737,2184.0,558.0,611.0,288.0
119,0,QKQ-0218S,20,4210,0.0,1169.0,161.0,48.0
120,0,QKQ-0218S,20,7060,161.0,1169.0,445.0,48.0
121,0,QKQ-0218S,20,6348,606.0,1169.0,445.0,48.0
122,0,QKQ-0218S,20,5295,1051.0,1169.0,445.0,48.0
123,0,QKQ-0218S,20,4600,1496.0,1169.0,445.0,48.0
124,0,QKQ-0218S,21,7499,0.0,0.0,761.0,170.5
125,0,QKQ-0218S,21,6667,0.0,170.5,578.0,568.0
126,0,QKQ-0218S,21,7204,0.0,738.5,558.0,478.0
127,0,QKQ-0218S,21,4441,761.0,0.0,752.0,427.0
128,0,QKQ-0218S,21,6991,761.0,427.0,578.0,568.0
129,0,QKQ-0218S,21,5689,761.0,995.0,425.0,195.0
130,0,QKQ-0218S,21,4039,1513.0,0.0,751.0,408.0
131,0,QKQ-0218S,21,7068,1513.0,408.0,746.0,359.0
132,0,QKQ-0218S,21,6555,1513.0,767.0,536.0,447.0
133,0,QKQ-0218S,22,4014,0.0,0.0,751.0,408.0
134,0,QKQ-0218S,22,5173,0.0,408.0,736.6,556.0
135,0,QKQ-0218S,22,4468,0.0,964.0,410.0,161.0
136,0,QKQ-0218S,22,6639,751.0,0.0,746.0,359.0
137,0,QKQ-0218S,22,6413,751.0,359.0,564.5,413.5
138,0,QKQ-0218S,22,6294,751.0,772.5,556.0,434.0
139,0,QKQ-0218S,22,4986,1497.0,0.0,745.0,465.0
140,0,QKQ-0218S,22,3703,1497.0,465.0,578.0,568.0
141,0,QKQ-0218S,22,4203,1497.0,1033.0,445.0,181.0
142,0,QKQ-0218S,22,4603,1942.0,1033.0,181.0,48.0
143,0,QKQ-0218S,22,4078,2123.0,1033.0,181.0,48.0
144,0,QKQ-0218S,22,3846,2304.0,1033.0,181.0,48.0
145,0,QKQ-0218S,22,3744,2485.0,1033.0,181.0,48.0
146,0,QKQ-0218S,23,3622,0.0,0.0,2288.0,328.0
147,0,QKQ-0218S,23,3701,0.0,328.0,2178.0,578.0
148,0,QKQ-0218S,23,3668,0.0,906.0,901.0,308.0
149,0,QKQ-0218S,23,5975,901.0,906.0,901.0,308.0
150,0,QKQ-0218S,24,6336,0.0,0.0,2360.0,578.0
151,0,QKQ-0218S,24,7575,0.0,578.0,895.5,450.0
152,0,QKQ-0218S,24,7574,895.5,578.0,895.5,450.0
153,0,QKQ-0218S,24,4351,0.0,1028.0,778.5,168.0
154,0,QKQ-0218S,24,5169,778.5,1028.0,778.5,168.0
155,0,QKQ-0218S,25,3898,0.0,0.0,1578.0,308.0
156,0,QKQ-0218S,25,5115,0.0,308.0,751.0,408.0
157,0,QKQ-0218S,25,7076,751.0,308.0,751.0,408.0
158,0,QKQ-0218S,25,6821,0.0,716.0,962.0,277.0
159,0,QKQ-0218S,25,5539,1578.0,0.0,808.0,577.0
160,0,QKQ-0218S,25,6394,1578.0,577.0,808.0,577.0
161,0,QKQ-0218S,25,5718,1578.0,1154.0,392.0,58.0
162,0,QKQ-0218S,26,4508,0.0,0.0,2214.0,463.0
163,0,QKQ-0218S,26,6434,0.0,463.0,2348.0,428.0
164,0,QKQ-0218S,26,6105,0.0,891.0,902.0,327.0
165,0,QKQ-0218S,26,7343,902.0,891.0,902.0,327.0
166,0,QKQ-0218S,27,4541,0.0,0.0,556.0,431.0
167,0,QKQ-0218S,27,4278,0.0,431.0,556.0,430.0
168,0,QKQ-0218S,27,6482,556.0,0.0,555.0,439.0
169,0,QKQ-0218S,27,4309,556.0,439.0,476.0,476.0
170,0,QKQ-0218S,27,4706,556.0,915.0,507.5,304.0
171,0,QKQ-0218S,27,4048,1111.0,0.0,548.0,278.0
172,0,QKQ-0218S,27,4537,1111.0,278.0,440.0,160.5
173,0,QKQ-0218S,27,6750,1111.0,438.5,476.0,476.0
174,0,QKQ-0218S,27,6265,1111.0,914.5,507.5,304.0
175,0,QKQ-0218S,27,3859,1659.0,0.0,536.0,439.0
176,0,QKQ-0218S,27,3597,1659.0,439.0,510.0,458.0
177,0,QKQ-0218S,27,7325,1659.0,897.0,507.5,304.0
178,0,QKQ-0218S,28,6541,0.0,0.0,2324.0,405.0
179,0,QKQ-0218S,28,7636,0.0,405.0,2178.0,578.0
180,0,QKQ-0218S,28,6969,0.0,983.0,656.0,218.0
181,0,QKQ-0218S,29,4800,0.0,0.0,2178.0,578.0
182,0,QKQ-0218S,29,4598,0.0,578.0,906.0,573.0
183,0,QKQ-0218S,29,6630,906.0,578.0,906.0,573.0
184,0,QKQ-0218S,29,4090,0.0,1151.0,808.0,58.0
185,0,QKQ-0218S,29,5418,808.0,1151.0,974.0,58.0
186,0,QKQ-0218S,30,4293,0.0,0.0,2278.0,558.0
187,0,QKQ-0218S,30,6174,0.0,558.0,2288.0,328.0
188,0,QKQ-0218S,30,5791,0.0,886.0,1037.0,328.0
189,0,QKQ-0218S,31,7227,0.0,0.0,2181.0,557.0
190,0,QKQ-0218S,31,5504,0.0,557.0,2114.0,413.5
191,0,QKQ-0218S,31,4848,0.0,970.5,445.0,181.0
192,0,QKQ-0218S,31,6756,445.0,970.5,445.0,181.0
193,0,QKQ-0218S,31,5172,890.0,970.5,445.0,181.0
194,0,QKQ-0218S,31,6666,0.0,1151.5,612.0,58.0
195,0,QKQ-0218S,31,4498,612.0,1151.5,1502.0,58.0
196,0,QKQ-0218S,32,4856,0.0,0.0,2324.0,380.0
197,0,QKQ-0218S,32,6685,0.0,380.0,796.0,555.0
198,0,QKQ-0218S,32,6418,796.0,380.0,1602.0,555.0
199,0,QKQ-0218S,32,7242,0.0,935.0,548.0,278.0
200,0,QKQ-0218S,32,5819,548.0,935.0,648.0,278.0
201,0,QKQ-0218S,32,3975,1196.0,935.0,648.0,278.0
202,0,QKQ-0218S,33,7096,0.0,0.0,1602.0,557.0
203,0,QKQ-0218S,33,4041,0.0,557.0,808.0,577.0
204,0,QKQ-0218S,33,5179,0.0,1134.0,746.0,78.0
205,0,QKQ-0218S,33,6364,746.0,1134.0,746.0,78.0
206,0,QKQ-0218S,33,7567,1602.0,0.0,816.0,558.0
207,0,QKQ-0218S,33,5014,1602.0,558.0,807.0,558.0
208,0,QKQ-0218S,33,3923,1602.0,1116.0,788.0,58.0
209,0,QKQ-0218S,34,4507,0.0,0.0,2181.0,557.0
210,0,QKQ-0218S,34,6901,0.0,557.0,1502.0,555.0
211,0,QKQ-0218S,34,5618,1502.0,557.0,555.0,344.0
212,0,QKQ-0218S,34,6320,0.0,1112.0,1234.0,58.0
213,0,QKQ-0218S,34,6562,1234.0,1112.0,906.0,58.0
214,0,QKQ-0218S,34,4350,0.0,1170.0,161.0,48.0
215,0,QKQ-0218S,34,7339,161.0,1170.0,195.0,48.0
216,0,QKQ-0218S,34,4580,356.0,1170.0,195.0,48.0
217,0,QKQ-0218S,34,7102,551.0,1170.0,195.0,48.0
218,0,QKQ-0218S,34,3603,746.0,1170.0,195.0,48.0
219,0,QKQ-0218S,34,4217,941.0,1170.0,195.0,48.0
220,0,QKQ-0218S,34,3931,1136.0,1170.0,195.0,48.0
221,0,QKQ-0218S,34,6958,1331.0,1170.0,181.0,48.0
222,0,QKQ-0218S,34,6845,1512.0,1170.0,181.0,48.0
223,0,QKQ-0218S,34,6384,1693.0,1170.0,181.0,48.0
224,0,QKQ-0218S,34,5026,1874.0,1170.0,181.0,48.0
225,0,QKQ-0218S,35,6511,0.0,0.0,983.0,58.0
226,0,QKQ-0218S,35,3759,0.0,58.0,817.0,577.0
227,0,QKQ-0218S,35,5268,0.0,635.0,816.0,558.0
228,0,QKQ-0218S,35,6253,983.0,0.0,961.0,257.5
229,0,QKQ-0218S,35,5209,983.0,257.5,620.0,426.0
230,0,QKQ-0218S,35,5519,983.0,683.5,901.0,536.0
231,0,QKQ-0218S,35,3951,1944.0,0.0,490.0,391.0
232,0,QKQ-0218S,35,4807,1944.0,391.0,472.0,390.0
233,0,QKQ-0218S,35,5721,1944.0,781.0,410.0,161.0
234,0,QKQ-0218S,36,4616,0.0,0.0,2302.0,555.0
235,0,QKQ-0218S,36,4576,0.0,555.0,613.0,380.0
236,0,QKQ-0218S,36,6419,613.0,555.0,1706.0,380.0
237,0,QKQ-0218S,36,3545,0.0,935.0,962.0,277.0
238,0,QKQ-0218S,36,7313,962.0,935.0,962.0,277.0
239,0,QKQ-0218S,37,4071,0.0,0.0,1548.0,558.0
240,0,QKQ-0218S,37,5976,0.0,558.0,817.0,577.0
241,0,QKQ-0218S,37,5013,0.0,1135.0,1428.0,68.0
242,0,QKQ-0218S,37,6041,1548.0,0.0,886.0,573.0
243,0,QKQ-0218S,37,4568,1548.0,573.0,817.0,577.0
244,0,QKQ-0218S,37,7001,1548.0,1150.0,435.0,58.0
245,0,QKQ-0218S,38,3637,0.0,0.0,2388.0,558.0
246,0,QKQ-0218S,38,4847,0.0,558.0,1998.0,558.0
247,0,QKQ-0218S,38,5698,0.0,1116.0,746.0,78.0
248,0,QKQ-0218S,38,6332,746.0,1116.0,746.0,78.0
249,0,QKQ-0218S,39,5341,0.0,0.0,2296.0,450.5
250,0,QKQ-0218S,39,6053,0.0,450.5,2302.0,557.0
251,0,QKQ-0218S,39,6618,0.0,1007.5,980.0,211.5
252,0,QKQ-0218S,40,5839,0.0,0.0,2214.0,463.0
253,0,QKQ-0218S,40,5899,0.0,463.0,741.0,536.0
254,0,QKQ-0218S,40,4963,741.0,463.0,901.0,536.0
255,0,QKQ-0218S,40,4235,1642.0,463.0,791.0,536.0
256,0,QKQ-0218S,40,5158,0.0,999.0,980.0,170.5
257,0,QKQ-0218S,40,5165,0.0,1169.5,873.0,38.0
258,0,QKQ-0218S,40,5353,873.0,1169.5,980.0,38.0
259,0,QKQ-0218S,41,7430,0.0,0.0,791.0,304.0
260,0,QKQ-0218S,41,5106,0.0,304.0,510.0,458.0
261,0,QKQ-0218S,41,7484,0.0,762.0,510.0,458.0
262,0,QKQ-0218S,41,7458,791.0,0.0,791.0,536.0
263,0,QKQ-0218S,41,4055,791.0,536.0,736.3,556.0
264,0,QKQ-0218S,41,7297,791.0,1092.0,741.0,58.0
265,0,QKQ-0218S,41,6024,791.0,1150.0,752.0,58.0
266,0,QKQ-0218S,41,4588,1582.0,0.0,791.0,536.0
267,0,QKQ-0218S,41,5470,1582.0,536.0,741.0,557.0
268,0,QKQ-0218S,41,7580,1582.0,1093.0,660.0,58.0
269,0,QKQ-0218S,41,4547,1582.0,1151.0,741.0,58.0
270,0,QKQ-0218S,42,7252,0.0,0.0,2388.0,558.0
271,0,QKQ-0218S,42,3973,0.0,558.0,2214.0,463.0
272,0,QKQ-0218S,42,5648,0.0,1021.0,711.0,158.0
273,0,QKQ-0218S,42,7154,0.0,1179.0,2218.0,38.0
274,0,QKQ-0218S,43,4806,0.0,0.0,948.0,362.0
275,0,QKQ-0218S,43,3561,0.0,362.0,882.0,577.0
276,0,QKQ-0218S,43,7618,0.0,939.0,425.0,195.0
277,0,QKQ-0218S,43,6043,425.0,939.0,425.0,195.0
278,0,QKQ-0218S,43,5954,0.0,1134.0,612.0,58.0
279,0,QKQ-0218S,43,6768,948.0,0.0,885.0,554.0
280,0,QKQ-0218S,43,5724,948.0,554.0,882.0,556.0
281,0,QKQ-0218S,43,6815,948.0,1110.0,598.0,58.0
282,0,QKQ-0218S,43,7435,948.0,1168.0,832.0,38.0
283,0,QKQ-0218S,43,6153,1833.0,0.0,564.5,413.5
284,0,QKQ-0218S,43,4689,1833.0,413.5,556.0,434.0
285,0,QKQ-0218S,44,4769,0.0,0.0,2048.0,510.0
286,0,QKQ-0218S,44,4325,0.0,510.0,882.0,575.0
287,0,QKQ-0218S,44,5932,882.0,510.0,882.0,575.0
288,0,QKQ-0218S,44,7123,0.0,1085.0,752.0,58.0
289,0,QKQ-0218S,44,7164,752.0,1085.0,974.0,58.0
290,0,QKQ-0218S,44,3593,0.0,1143.0,788.0,58.0
291,0,QKQ-0218S,44,6500,788.0,1143.0,974.0,58.0
292,0,QKQ-0218S,44,5224,2048.0,0.0,380.0,173.0
293,0,QKQ-0218S,44,6150,2048.0,173.0,308.0,192.0
294,0,QKQ-0218S,44,4559,2048.0,365.0,346.0,176.0
295,0,QKQ-0218S,44,6731,2048.0,541.0,346.0,176.0
296,0,QKQ-0218S,44,4898,2048.0,717.0,376.5,173.0
297,0,QKQ-0218S,44,5393,2048.0,890.0,376.5,173.0
298,0,QKQ-0218S,44,4996,2048.0,1063.0,161.0,48.0
299,0,QKQ-0218S,44,5995,2209.0,1063.0,161.0,48.0
300,0,QKQ-0218S,45,4394,0.0,0.0,1548.0,558.0
301,0,QKQ-0218S,45,6359,0.0,558.0,461.0,195.0
302,0,QKQ-0218S,45,5779,461.0,558.0,461.0,195.0
303,0,QKQ-0218S,45,5131,922.0,558.0,461.0,195.0
304,0,QKQ-0218S,45,6457,0.0,753.0,983.5,465.0
305,0,QKQ-0218S,45,4929,1548.0,0.0,886.0,573.0
306,0,QKQ-0218S,45,6459,1548.0,573.0,808.0,577.0
307,0,QKQ-0218S,45,4096,1548.0,1150.0,510.0,68.0
308,0,QKQ-0218S,46,5817,0.0,0.0,2388.0,558.0
309,0,QKQ-0218S,46,5121,0.0,558.0,2296.0,450.5
310,0,QKQ-0218S,46,5210,0.0,1008.5,660.0,58.0
311,0,QKQ-0218S,46,6428,660.0,1008.5,1602.0,58.0
312,0,QKQ-0218S,46,6004,0.0,1066.5,598.0,96.0
313,0,QKQ-0218S,46,6709,0.0,1162.5,873.0,53.0
314,0,QKQ-0218S,47,7347,0.0,0.0,882.0,58.0
315,0,QKQ-0218S,47,7422,0.0,58.0,816.0,558.0
316,0,QKQ-0218S,47,6352,0.0,616.0,882.0,556.0
317,0,QKQ-0218S,47,5102,882.0,0.0,882.0,577.0
318,0,QKQ-0218S,47,6344,882.0,577.0,718.0,577.0
319,0,QKQ-0218S,47,3789,882.0,1154.0,392.0,58.0
320,0,QKQ-0218S,47,6824,1274.0,1154.0,477.0,58.0
321,0,QKQ-0218S,47,5125,1764.0,0.0,564.5,413.5
322,0,QKQ-0218S,47,5242,1764.0,413.5,556.0,434.0
323,0,QKQ-0218S,47,6691,1764.0,847.5,536.0,360.0
324,0,QKQ-0218S,48,5543,0.0,0.0,2296.0,450.5
325,0,QKQ-0218S,48,6566,0.0,450.5,2388.0,558.0
326,0,QKQ-0218S,48,5349,0.0,1008.5,837.0,58.0
327,0,QKQ-0218S,48,5069,837.0,1008.5,886.0,58.0
328,0,QKQ-0218S,48,7583,0.0,1066.5,837.0,58.0
329,0,QKQ-0218S,48,3913,837.0,1066.5,886.0,58.0
330,0,QKQ-0218S,48,5708,0.0,1124.5,882.0,58.0
331,0,QKQ-0218S,48,6249,882.0,1124.5,882.0,58.0
332,0,QKQ-0218S,49,4846,0.0,0.0,796.0,555.0
333,0,QKQ-0218S,49,6023,0.0,555.0,741.0,538.0
334,0,QKQ-0218S,49,5274,796.0,0.0,796.0,555.0
335,0,QKQ-0218S,49,4173,796.0,555.0,741.0,555.0
336,0,QKQ-0218S,49,7322,1592.0,0.0,795.0,467.0
337,0,QKQ-0218S,49,4758,1592.0,467.0,761.0,699.5
338,0,QKQ-0218S,49,7318,1592.0,1166.5,608.0,38.0
339,0,QKQ-0218S,50,7042,0.0,0.0,872.0,343.0
340,0,QKQ-0218S,50,3627,0.0,343.0,796.0,555.0
341,0,QKQ-0218S,50,3840,0.0,898.0,612.0,307.0
342,0,QKQ-0218S,50,4602,872.0,0.0,872.0,536.0
343,0,QKQ-0218S,50,7469,872.0,536.0,810.0,548.0
344,0,QKQ-0218S,50,6533,872.0,1084.0,798.0,130.5
345,0,QKQ-0218S,50,3656,1744.0,0.0,564.5,414.0
346,0,QKQ-0218S,50,5061,1744.0,414.0,558.0,478.0
347,0,QKQ-0218S,50,3978,1744.0,892.0,564.5,323.0
348,0,QKQ-0218S,51,4767,0.0,0.0,2360.0,578.0
349,0,QKQ-0218S,51,6052,0.0,578.0,2114.0,413.5
350,0,QKQ-0218S,51,7114,0.0,991.5,808.0,58.0
351,0,QKQ-0218S,51,6759,808.0,991.5,962.0,58.0
352,0,QKQ-0218S,51,4865,0.0,1049.5,817.0,58.0
353,0,QKQ-0218S,51,5207,817.0,1049.5,962.0,58.0
354,0,QKQ-0218S,51,5147,0.0,1107.5,817.0,58.0
355,0,QKQ-0218S,51,6146,817.0,1107.5,906.0,58.0
356,0,QKQ-0218S,51,7055,0.0,1165.5,2370.0,38.0
357,0,QKQ-0218S,52,7601,0.0,0.0,2360.0,578.0
358,0,QKQ-0218S,52,4895,0.0,578.0,1807.0,390.0
359,0,QKQ-0218S,52,4969,1807.0,578.0,472.0,390.0
360,0,QKQ-0218S,52,3700,0.0,968.0,380.0,173.0
361,0,QKQ-0218S,52,6684,380.0,968.0,380.0,173.0
362,0,QKQ-0218S,52,5827,760.0,968.0,380.0,173.0
363,0,QKQ-0218S,52,4729,1140.0,968.0,380.0,173.0
364,0,QKQ-0218S,52,4313,1520.0,968.0,380.0,173.0
365,0,QKQ-0218S,52,4410,0.0,1141.0,1234.0,58.0
366,0,QKQ-0218S,52,5900,1234.0,1141.0,1113.0,58.0
367,0,QKQ-0218S,53,5905,0.0,0.0,2214.0,463.0
368,0,QKQ-0218S,53,4385,0.0,463.0,685.5,304.0
369,0,QKQ-0218S,53,7288,685.5,463.0,1037.0,304.0
370,0,QKQ-0218S,53,7048,1722.5,463.0,578.0,304.0
371,0,QKQ-0218S,53,7552,0.0,767.0,2324.0,380.0
372,0,QKQ-0218S,53,6152,0.0,1147.0,808.0,58.0
373,0,QKQ-0218S,53,5012,808.0,1147.0,974.0,58.0
374,0,QKQ-0218S,54,3880,0.0,0.0,2291.0,557.0
375,0,QKQ-0218S,54,6111,0.0,557.0,2348.0,428.0
376,0,QKQ-0218S,54,4098,0.0,985.0,796.0,58.0
377,0,QKQ-0218S,54,5545,796.0,985.0,1602.0,58.0
378,0,QKQ-0218S,54,5245,0.0,1043.0,796.0,58.0
379,0,QKQ-0218S,54,5883,796.0,1043.0,974.0,58.0
380,0,QKQ-0218S,54,5281,0.0,1101.0,796.0,58.0
381,0,QKQ-0218S,54,5863,796.0,1101.0,974.0,58.0
382,0,QKQ-0218S,54,5649,0.0,1159.0,796.0,58.0
383,0,QKQ-0218S,54,5737,796.0,1159.0,974.0,58.0
384,0,QKQ-0218S,55,4409,0.0,0.0,1502.0,557.0
385,0,QKQ-0218S,55,3717,0.0,557.0,808.0,577.0
386,0,QKQ-0218S,55,3936,808.0,557.0,577.0,435.0
387,0,QKQ-0218S,55,4199,0.0,1134.0,746.0,78.0
388,0,QKQ-0218S,55,6525,746.0,1134.0,746.0,78.0
389,0,QKQ-0218S,55,6952,1502.0,0.0,928.0,558.0
390,0,QKQ-0218S,55,4889,1502.0,558.0,886.0,573.0
391,0,QKQ-0218S,55,4724,1502.0,1131.0,808.0,58.0
392,0,QKQ-0218S,56,6033,0.0,0.0,788.0,555.0
393,0,QKQ-0218S,56,5082,0.0,555.0,788.0,555.0
394,0,QKQ-0218S,56,4204,788.0,0.0,788.0,542.0
395,0,QKQ-0218S,56,6082,788.0,542.0,745.0,465.0
396,0,QKQ-0218S,56,6215,788.0,1007.0,761.0,211.5
397,0,QKQ-0218S,56,6102,1576.0,0.0,787.0,521.0
398,0,QKQ-0218S,56,7149,1576.0,521.0,748.0,460.0
399,0,QKQ-0218S,56,6466,1576.0,981.0,656.0,219.0
400,0,QKQ-0218S,57,4358,0.0,0.0,2296.0,450.5
