,batch_index,item_material,flat_index,item_id,x,y,x_length,y_length
78,0,XMJQ-0215S,14,20382,0.0,835.0,902.0,364.0
79,0,XMJQ-0215S,14,21246,902.0,835.0,1006.0,364.0
80,0,XMJQ-0215S,14,18943,2001.0,0.0,438.0,118.0
81,0,XMJQ-0215S,14,23115,2001.0,118.0,388.0,118.0
82,0,XMJQ-0215S,14,18839,2001.0,236.0,438.0,118.0
83,0,XMJQ-0215S,14,18840,2001.0,354.0,438.0,118.0
84,0,XMJQ-0215S,14,19575,2001.0,472.0,438.0,118.0
85,0,XMJQ-0215S,14,19871,2001.0,590.0,438.0,118.0
86,0,XMJQ-0215S,14,19446,2001.0,708.0,438.0,118.0
87,0,XMJQ-0215S,14,20384,2001.0,826.0,438.0,118.0
88,0,XMJQ-0215S,14,22029,2001.0,944.0,438.0,118.0
89,0,XMJQ-0215S,14,20376,2001.0,1062.0,264.0,92.5
90,0,XMJQ-0215S,15,21096,0.0,0.0,1006.0,754.0
91,0,XMJQ-0215S,15,21273,0.0,754.0,559.0,448.0
92,0,XMJQ-0215S,15,23205,1006.0,0.0,902.0,754.0
93,0,XMJQ-0215S,15,20841,1006.0,754.0,604.0,442.0
94,0,XMJQ-0215S,15,22146,1908.0,0.0,498.0,78.0
95,0,XMJQ-0215S,15,21366,1908.0,78.0,489.0,405.5
96,0,XMJQ-0215S,15,23186,1908.0,483.5,489.0,405.5
97,0,XMJQ-0215S,15,22655,1908.0,889.0,486.0,321.5
98,0,XMJQ-0215S,16,20252,0.0,0.0,1863.0,846.0
99,0,XMJQ-0215S,16,23300,0.0,846.0,404.0,92.5
100,0,XMJQ-0215S,16,23393,404.0,846.0,631.0,92.5
101,0,XMJQ-0215S,16,21210,1035.0,846.0,631.0,92.5
102,0,XMJQ-0215S,16,22414,0.0,938.5,488.0,118.0
103,0,XMJQ-0215S,16,23585,488.0,938.5,488.0,118.0
104,0,XMJQ-0215S,16,23239,976.0,938.5,488.0,118.0
105,0,XMJQ-0215S,16,22725,0.0,1056.5,488.0,118.0
106,0,XMJQ-0215S,16,22430,1863.0,0.0,558.0,489.0
107,0,XMJQ-0215S,16,18824,1863.0,489.0,498.0,78.0
108,0,XMJQ-0215S,16,21699,1863.0,567.0,538.0,489.0
109,0,XMJQ-0215S,16,20015,1863.0,1056.0,404.5,92.5
110,0,XMJQ-0215S,17,20202,0.0,0.0,2361.0,1062.0
111,0,XMJQ-0215S,17,20243,0.0,1062.0,614.0,128.0
112,0,XMJQ-0215S,17,23863,614.0,1062.0,960.0,128.0
113,0,XMJQ-0215S,18,19180,0.0,0.0,2361.0,1062.0
114,0,XMJQ-0215S,18,22905,0.0,1062.0,594.0,137.0
115,0,XMJQ-0215S,19,22277,0.0,0.0,1571.5,532.0
116,0,XMJQ-0215S,19,20828,0.0,532.0,1567.5,532.0
117,0,XMJQ-0215S,19,19549,0.0,1064.0,1038.0,88.0
118,0,XMJQ-0215S,19,22968,1571.5,0.0,846.0,429.0
119,0,XMJQ-0215S,19,21491,1571.5,429.0,846.0,429.0
120,0,XMJQ-0215S,19,23918,1571.5,858.0,498.0,78.0
121,0,XMJQ-0215S,19,19589,1571.5,936.0,488.0,78.0
122,0,XMJQ-0215S,19,22709,1571.5,1014.0,404.5,92.5
123,0,XMJQ-0215S,19,19063,1571.5,1106.5,488.0,78.0
124,0,XMJQ-0215S,20,20386,0.0,0.0,2315.5,667.0
125,0,XMJQ-0215S,20,21054,0.0,667.0,2361.0,482.0
126,0,XMJQ-0218SD,21,20105,0.0,0.0,1062.0,557.0
127,0,XMJQ-0218SD,21,23588,0.0,557.0,1062.0,557.0
128,0,XMJQ-0218SD,21,18745,0.0,1114.0,528.0,58.0
129,0,XMJQ-0218SD,22,19086,0.0,0.0,1768.0,58.0
130,0,XMJQ-0218SD,22,22633,0.0,58.0,1061.0,536.0
131,0,XMJQ-0218SD,22,22232,1061.0,58.0,536.0,520.0
132,0,XMJQ-0218SD,22,21550,0.0,594.0,1062.0,536.0
133,0,XMJQ-0218SD,22,23314,0.0,1130.0,1480.0,58.0
134,0,XMJQ-0218SD,22,20115,1768.0,0.0,667.0,276.0
135,0,XMJQ-0218SD,23,20495,0.0,0.0,1470.0,457.0
136,0,XMJQ-0218SD,23,23825,0.0,457.0,1062.0,557.0
137,0,XMJQ-0218SD,23,20669,0.0,1014.0,380.0,58.0
138,0,XMJQ-0218SD,23,22044,380.0,1014.0,891.0,58.0
139,0,XMJQ-0218SD,23,20579,0.0,1072.0,400.0,58.0
140,0,XMJQ-0218SD,23,19357,400.0,1072.0,871.0,58.0
141,0,XMJQ-0218SD,23,21284,0.0,1130.0,508.0,58.0
142,0,XMJQ-0218SD,23,22503,508.0,1130.0,599.0,58.0
143,0,XMJQ-0218SD,23,20069,1470.0,0.0,481.0,298.0
144,0,XMJQ-0218SD,23,22573,1470.0,298.0,474.0,379.0
145,0,XMJQ-0218SD,23,22262,1470.0,677.0,474.0,379.0
146,0,XMJQ-0218SD,24,20596,0.0,0.0,2268.0,58.0
147,0,XMJQ-0218SD,24,23759,0.0,58.0,698.0,380.0
148,0,XMJQ-0218SD,24,21665,698.0,58.0,698.0,380.0
149,0,XMJQ-0218SD,24,22231,1396.0,58.0,698.0,380.0
150,0,XMJQ-0218SD,24,22174,0.0,438.0,481.0,278.0
151,0,XMJQ-0218SD,24,20652,481.0,438.0,481.0,278.0
152,0,XMJQ-0218SD,24,21525,0.0,716.0,2418.0,58.0
153,0,XMJQ-0218SD,24,23113,0.0,774.0,1993.0,58.0
154,0,XMJQ-0218SD,24,20148,0.0,832.0,2164.0,58.0
155,0,XMJQ-0218SD,24,23100,0.0,890.0,2013.0,58.0
156,0,XMJQ-0218SD,24,19437,0.0,948.0,2144.0,58.0
157,0,XMJQ-0218SD,24,21125,0.0,1006.0,2398.0,58.0
158,0,XMJQ-0218SD,24,21967,0.0,1064.0,2251.0,58.0
159,0,XMJQ-0218SD,25,22151,0.0,0.0,1568.0,478.0
160,0,XMJQ-0218SD,25,19302,0.0,478.0,1062.0,557.0
161,0,XMJQ-0218SD,25,21849,0.0,1035.0,577.0,58.0
162,0,XMJQ-0218SD,25,20742,577.0,1035.0,597.0,58.0
163,0,XMJQ-0218SD,25,23906,0.0,1093.0,579.0,58.0
164,0,XMJQ-0218SD,25,21532,0.0,1151.0,1098.0,58.0
165,0,XMJQ-0218SD,25,19532,1568.0,0.0,667.0,276.0
166,0,XMJQ-0218SD,25,22782,1568.0,276.0,656.0,398.0
167,0,XMJQ-0218SD,25,22679,1568.0,674.0,483.0,379.0
168,0,XMJQ-0218SD,26,23240,0.0,0.0,2371.0,323.0
169,0,XMJQ-0218SD,26,21130,0.0,323.0,1062.0,537.5
170,0,XMJQ-0218SD,26,22031,0.0,860.5,2401.0,348.0
171,0,XMJQ-0218SD,27,19202,0.0,0.0,1958.0,608.0
172,0,XMJQ-0218SD,27,22667,0.0,608.0,1608.0,558.0
173,0,XMJQ-0218SD,27,21376,1958.0,0.0,481.0,298.0
174,0,XMJQ-0218SD,28,23274,0.0,0.0,2248.0,58.0
175,0,XMJQ-0218SD,28,21166,0.0,58.0,2403.0,618.0
176,0,XMJQ-0218SD,28,21007,0.0,676.0,1748.0,58.0
177,0,XMJQ-0218SD,28,22678,0.0,734.0,2271.0,58.0
178,0,XMJQ-0218SD,28,18969,0.0,792.0,482.0,317.0
179,0,XMJQ-0218SD,28,19874,482.0,792.0,482.0,317.0
180,0,XMJQ-0218SD,28,19301,0.0,1109.0,1628.0,58.0
181,0,XMJQ-0218SD,29,19481,0.0,0.0,1268.0,58.0
182,0,XMJQ-0218SD,29,20336,0.0,58.0,1061.0,536.0
183,0,XMJQ-0218SD,29,20248,0.0,594.0,1062.0,555.0
184,0,XMJQ-0218SD,29,19554,0.0,1149.0,1118.0,58.0
185,0,XMJQ-0218SD,29,20866,1268.0,0.0,1062.0,536.0
186,0,XMJQ-0218SD,29,22360,1268.0,536.0,1062.0,556.0
187,0,XMJQ-0218SD,30,22984,0.0,0.0,1571.0,1062.0
188,0,XMJQ-0218SD,30,19883,0.0,1062.0,1248.0,58.0
189,0,XMJQ-0218SD,30,23507,0.0,1120.0,1460.0,58.0
190,0,XMJQ-0218SD,30,19089,1571.0,0.0,698.0,380.0
191,0,XMJQ-0218SD,30,20464,1571.0,380.0,594.0,537.0
192,0,XMJQ-0218SD,30,21620,1571.0,917.0,481.0,298.0
193,0,XMJQ-0218SD,31,22388,0.0,0.0,1896.0,517.0
194,0,XMJQ-0218SD,31,21906,0.0,517.0,1608.0,558.0
195,0,XMJQ-0218SD,31,19069,0.0,1075.0,1608.0,138.0
196,0,XMJQ-0218SD,31,23273,1896.0,0.0,483.0,379.0
197,0,XMJQ-0218SD,31,20983,1896.0,379.0,474.0,379.0
198,0,XMJQ-0218SD,31,18811,1896.0,758.0,474.0,379.0
199,0,XMJQ-0218SD,32,19599,0.0,0.0,2406.0,618.0
200,0,XMJQ-0218SD,32,19293,0.0,618.0,2398.0,58.0
201,0,XMJQ-0218SD,32,19348,0.0,676.0,2418.0,58.0
202,0,XMJQ-0218SD,32,21681,0.0,734.0,2228.0,448.0
203,0,XMJQ-0225S,33,19030,0.0,0.0,1158.0,571.5
204,0,XMJQ-0225S,33,22931,0.0,571.5,298.0,88.0
205,0,XMJQ-0225S,33,19783,298.0,571.5,298.0,88.0
206,0,XMJQ-0225S,33,20222,0.0,659.5,734.0,347.0
207,0,XMJQ-0225S,33,19411,0.0,1006.5,108.0,48.0
208,0,XMJQ-0225S,33,21823,108.0,1006.5,108.0,48.0
209,0,XMJQ-0225S,33,19029,1158.0,0.0,1038.0,88.0
210,0,XMJQ-0225S,33,18696,1158.0,88.0,734.0,572.5
211,0,XMJQ-0225S,33,22959,1892.0,88.0,572.5,206.0
212,0,XMJQ-0225S,33,19284,1158.0,660.5,734.0,347.0
213,0,XMJQ-0225S,33,21020,1158.0,1007.5,572.5,206.0
214,0,XMJQ-0225S,34,21303,0.0,0.0,1668.0,598.0
215,0,XMJQ-0225S,34,19009,0.0,598.0,1597.0,593.0
216,0,XMJQ-0225S,34,18741,1668.0,0.0,734.0,572.5
217,0,QKQ-0218S,35,23027,0.0,0.0,1956.5,488.0
218,0,QKQ-0218S,35,18910,1956.5,0.0,446.3,444.5
219,0,QKQ-0218S,35,20480,1956.5,444.5,446.0,444.5
220,0,QKQ-0218S,36,19448,0.0,0.0,1896.0,432.5
221,0,QKQ-0218S,36,22664,0.0,432.5,446.3,444.5
222,0,QKQ-0218S,36,23055,1896.0,0.0,494.0,365.0
223,0,QKQ-0218S,36,20280,1896.0,365.0,444.8,444.5
224,0,QKQ-0218S,36,18706,1896.0,809.5,398.0,365.0
225,0,QKQ-0218S,37,21338,0.0,0.0,2079.0,446.0
226,0,QKQ-0218S,37,20211,0.0,446.0,1896.0,432.5
227,0,QKQ-0218S,38,23383,0.0,0.0,1896.0,432.5
228,0,QKQ-0218S,38,21304,0.0,432.5,1896.0,432.5
229,0,QKQ-0218S,38,23729,0.0,865.0,348.5,335.0
230,0,QKQ-0218S,38,19811,348.5,865.0,348.5,335.0
231,0,QKQ-0218S,38,22131,697.0,865.0,348.5,335.0
232,0,QKQ-0218S,38,23392,1045.5,865.0,348.5,335.0
233,0,QKQ-0218S,39,22148,0.0,0.0,2348.5,429.0
234,0,QKQ-0218S,39,23781,0.0,429.0,1604.0,545.0
235,0,QKQ-0218S,40,21987,0.0,0.0,2079.0,444.8
236,0,QKQ-0218S,40,21456,0.0,444.8,2079.0,444.8
237,0,QKQ-0218S,40,20087,0.0,889.6,794.5,198.0
238,0,QKQ-0218S,41,22906,0.0,0.0,2348.5,429.0
239,0,QKQ-0218S,41,22472,0.0,429.0,2350.5,445.0
240,0,QKQ-0218S,42,21800,0.0,0.0,1604.0,545.0
241,0,QKQ-0218S,42,21645,0.0,545.0,1361.0,446.2
242,0,QKQ-0218S,42,22088,1604.0,0.0,794.5,198.0
243,0,QKQ-0218S,42,19309,1604.0,198.0,476.0,150.5
244,0,QKQ-0218S,42,19963,1604.0,348.5,444.8,444.5
245,0,QKQ-0218S,42,20590,1604.0,793.0,362.0,198.0
246,0,QKQ-0218S,42,21320,1966.0,793.0,362.0,198.0
247,0,QKQ-0218S,42,21955,1604.0,991.0,362.0,198.0
248,0,QKQ-0218S,43,22753,0.0,0.0,2353.5,408.0
249,0,QKQ-0218S,43,22978,0.0,408.0,2348.5,429.0
250,0,QKQ-0218S,43,20014,0.0,837.0,501.0,333.0
251,0,QKQ-0218S,44,19372,0.0,0.0,2350.5,445.0
252,0,QKQ-0218S,44,22881,0.0,445.0,1039.0,388.0
253,0,QKQ-0218S,44,20139,1039.0,445.0,935.0,388.0
254,0,QKQ-0218S,44,20840,0.0,833.0,935.0,386.5
255,0,QKQ-0218S,44,21347,935.0,833.0,1039.0,386.5
256,0,QKQ-0218S,45,21883,0.0,0.0,2348.5,429.0
257,0,QKQ-0218S,45,20284,0.0,429.0,2349.0,421.0
258,0,QKQ-0218S,45,21188,0.0,850.0,494.0,365.0
259,0,QKQ-0218S,46,23310,0.0,0.0,1600.0,431.5
260,0,QKQ-0218S,46,20811,0.0,431.5,444.0,432.5
261,0,QKQ-0218S,46,19300,444.0,431.5,444.0,432.5
262,0,QKQ-0218S,46,22759,0.0,864.0,749.0,315.5
263,0,QKQ-0218S,46,19251,749.0,864.0,749.0,315.5
264,0,QKQ-0218S,46,20106,1600.0,0.0,766.0,476.0
265,0,QKQ-0218S,46,22314,1600.0,476.0,713.0,446.2
266,0,QKQ-0218S,46,22153,1600.0,922.2,683.0,281.0
267,0,QKQ-0218S,47,22442,0.0,0.0,2394.0,598.0
268,0,QKQ-0218S,47,19606,0.0,598.0,1600.0,431.5
269,0,QKQ-0218S,47,20508,0.0,1029.5,638.0,141.5
270,0,QKQ-0218S,48,23577,0.0,0.0,2349.0,380.0
271,0,QKQ-0218S,48,23994,0.0,380.0,613.0,408.0
272,0,QKQ-0218S,48,20506,613.0,380.0,1735.5,408.0
273,0,QKQ-0218S,48,23143,0.0,788.0,879.0,431.5
274,0,QKQ-0218S,49,23698,0.0,0.0,2394.0,545.0
275,0,QKQ-0218S,49,20425,0.0,545.0,2079.0,446.3
276,0,QKQ-0218S,50,19389,0.0,0.0,2353.5,408.0
277,0,QKQ-0218S,50,20429,0.0,408.0,2353.5,408.0
278,0,QKQ-0218S,50,19596,0.0,816.0,935.0,386.5
279,0,QKQ-0218S,50,22208,935.0,816.0,1039.0,386.5
280,0,QKQ-0218S,51,22915,0.0,0.0,1956.5,488.0
281,0,QKQ-0218S,51,20902,0.0,488.0,1956.5,488.0
282,0,QKQ-0218S,51,21629,1956.5,0.0,444.0,432.5
283,0,QKQ-0218S,51,23907,1956.5,432.5,444.0,432.5
284,0,QKQ-0218S,51,21449,1956.5,865.0,365.0,341.0
285,0,QKQ-0218S,52,20479,0.0,0.0,1489.0,465.0
286,0,QKQ-0218S,52,22115,0.0,465.0,476.5,150.5
287,0,QKQ-0218S,52,23509,476.5,465.0,618.0,150.5
288,0,QKQ-0218S,52,23618,0.0,615.5,1489.0,465.0
289,0,QKQ-0218S,52,22741,1489.0,0.0,879.0,431.5
290,0,QKQ-0218S,52,23398,1489.0,431.5,771.0,476.0
291,0,QKQ-0218S,52,18772,1489.0,907.5,683.0,281.0
292,0,QKQ-0218S,53,23034,0.0,0.0,2394.0,545.0
293,0,QKQ-0218S,53,20456,0.0,545.0,2394.0,493.0
294,0,QKQ-0218S,53,22846,0.0,1038.0,476.0,150.5
295,0,QKQ-0218S,53,19972,476.0,1038.0,476.5,150.5
296,0,XMJQ-0218S,54,22429,0.0,0.0,2398.0,38.0
297,0,XMJQ-0218S,54,22752,0.0,38.0,1034.0,475.0
298,0,XMJQ-0218S,54,19828,0.0,513.0,753.0,409.0
299,0,XMJQ-0218S,54,19351,0.0,922.0,2378.0,38.0
300,0,XMJQ-0218S,54,21641,0.0,960.0,2438.0,38.0
301,0,XMJQ-0218S,54,21901,0.0,998.0,2438.0,38.0
302,0,XMJQ-0218S,54,19031,0.0,1036.0,2438.0,38.0
303,0,XMJQ-0218S,54,21545,0.0,1074.0,2438.0,38.0
304,0,XMJQ-0218S,55,20114,0.0,0.0,2098.0,380.0
305,0,XMJQ-0218S,55,21547,0.0,380.0,835.0,379.0
306,0,XMJQ-0218S,55,19880,835.0,380.0,835.0,379.0
307,0,XMJQ-0218S,55,20253,0.0,759.0,580.0,447.5
308,0,XMJQ-0218S,56,19162,0.0,0.0,2215.0,577.0
309,0,XMJQ-0218S,56,21793,0.0,577.0,1586.0,348.0
310,0,XMJQ-0218S,56,19648,0.0,925.0,378.0,294.5
311,0,XMJQ-0218S,56,19684,378.0,925.0,378.0,294.5
312,0,XMJQ-0218S,57,20959,0.0,0.0,765.0,538.0
313,0,XMJQ-0218S,57,19661,765.0,0.0,753.0,409.0
314,0,XMJQ-0218S,57,19731,765.0,409.0,617.0,532.0
315,0,XMJQ-0218S,57,19012,765.0,941.0,666.0,268.0
316,0,XMJQ-0218S,57,21187,1518.0,0.0,748.0,448.0
317,0,XMJQ-0218S,57,19358,1518.0,448.0,431.0,307.5
318,0,XMJQ-0218S,57,23135,1518.0,755.5,558.0,464.0
319,0,XMJQ-0218S,58,19909,0.0,0.0,1138.0,428.0
320,0,XMJQ-0218S,58,23086,0.0,428.0,528.0,448.0
321,0,XMJQ-0218S,58,20912,528.0,428.0,577.5,448.0
322,0,XMJQ-0218S,58,20507,0.0,876.0,447.0,343.5
323,0,XMJQ-0218S,58,22866,447.0,876.0,447.0,343.5
324,0,XMJQ-0218S,58,21400,1138.0,0.0,1126.0,360.0
325,0,XMJQ-0218S,58,23311,1138.0,360.0,873.5,558.0
326,0,XMJQ-0218S,59,22303,0.0,0.0,1998.0,497.0
327,0,XMJQ-0218S,59,23287,0.0,497.0,1038.0,400.0
328,0,XMJQ-0218S,59,20578,0.0,897.0,431.0,307.5
329,0,XMJQ-0218S,59,22214,431.0,897.0,431.0,307.5
330,0,XMJQ-0218S,59,21872,862.0,897.0,431.0,307.5
331,0,XMJQ-0218S,59,19809,1998.0,0.0,442.0,399.0
332,0,XMJQ-0218S,59,20104,1998.0,399.0,430.0,428.0
333,0,XMJQ-0218S,59,22459,1998.0,827.0,379.0,373.0
334,0,XMJQ-0218S,60,20156,0.0,0.0,1038.0,400.0
335,0,XMJQ-0218S,60,20631,0.0,400.0,829.0,558.0
336,0,XMJQ-0218S,60,21275,829.0,400.0,558.0,128.0
337,0,XMJQ-0218S,60,18964,0.0,958.0,703.0,164.5
338,0,XMJQ-0218S,60,19548,0.0,1122.5,957.0,83.0
339,0,XMJQ-0218S,60,20098,1038.0,0.0,1034.0,475.0
340,0,XMJQ-0218S,60,20385,1038.0,475.0,771.0,558.0
341,0,XMJQ-0218S,61,21660,0.0,0.0,1586.0,348.0
342,0,XMJQ-0218S,61,21933,0.0,348.0,1038.0,400.0
343,0,XMJQ-0218S,61,21000,0.0,748.0,562.0,379.0
344,0,XMJQ-0218S,61,19287,1586.0,0.0,830.0,577.0
345,0,XMJQ-0218S,61,22688,1586.0,577.0,788.0,579.0
346,0,XMJQ-0218S,61,19628,1586.0,1156.0,341.0,48.0
347,0,XMJQ-0218S,61,23119,1927.0,1156.0,404.0,48.0
348,0,XMJQ-0218S,62,18949,0.0,0.0,2046.0,577.0
349,0,XMJQ-0218S,62,23651,0.0,577.0,1038.0,400.0
350,0,XMJQ-0218S,62,20099,1038.0,577.0,477.0,400.0
351,0,XMJQ-0218S,62,22565,0.0,977.0,1477.0,198.0
352,0,XMJQ-0218S,62,22717,0.0,1175.0,1451.0,38.0
353,0,XMJQ-0218S,63,20493,0.0,0.0,1448.0,498.0
354,0,XMJQ-0218S,63,19950,0.0,498.0,1006.0,428.0
355,0,XMJQ-0218S,63,20995,1448.0,0.0,956.0,578.0
356,0,XMJQ-0218S,63,19813,1448.0,578.0,830.0,579.0
357,0,XMJQ-0218S,63,19849,1448.0,1157.0,343.5,48.0
358,0,XMJQ-0218S,63,22197,1791.5,1157.0,404.0,48.0
359,0,XMJQ-0218S,64,22246,0.0,0.0,2143.0,578.0
360,0,XMJQ-0218S,64,19111,0.0,578.0,1590.0,618.0
361,0,XMJQ-0218S,65,19807,0.0,0.0,2143.0,578.0
362,0,XMJQ-0218S,65,23397,0.0,578.0,1712.0,579.0
363,0,XMJQ-0218S,66,21084,0.0,0.0,2046.0,577.0
364,0,XMJQ-0218S,66,21194,0.0,577.0,788.0,558.0
365,0,XMJQ-0218S,66,23099,788.0,577.0,957.0,558.0
366,0,XMJQ-0218S,66,23264,0.0,1135.0,957.0,83.0
367,0,XMJQ-0218S,67,19919,0.0,0.0,1493.0,328.0
368,0,XMJQ-0218S,67,22914,0.0,328.0,598.0,526.0
369,0,XMJQ-0218S,67,21073,598.0,328.0,598.0,526.0
370,0,XMJQ-0218S,67,20042,0.0,854.0,476.0,321.5
371,0,XMJQ-0218S,67,21677,476.0,854.0,476.0,321.5
372,0,XMJQ-0218S,67,23833,1493.0,0.0,862.0,577.0
373,0,XMJQ-0218S,67,22566,1493.0,577.0,788.0,577.0
374,0,XMJQ-0218S,67,21956,1493.0,1154.0,343.5,48.0
375,0,XMJQ-0218S,67,20667,1836.5,1154.0,404.0,48.0
376,0,XMJQ-0218S,68,19756,0.0,0.0,1493.0,328.0
377,0,XMJQ-0218S,68,23782,0.0,328.0,1154.0,595.0
378,0,XMJQ-0218S,68,19156,0.0,923.0,666.0,268.0
379,0,XMJQ-0218S,68,19286,1493.0,0.0,830.0,558.0
380,0,XMJQ-0218S,68,22506,1493.0,558.0,694.0,498.0
381,0,XMJQ-0218S,68,23881,1493.0,1056.0,578.0,146.0
382,0,XMJQ-0218S,69,20302,0.0,0.0,1882.0,476.0
383,0,XMJQ-0218S,69,19370,0.0,476.0,835.0,360.0
384,0,XMJQ-0218S,69,23643,835.0,476.0,855.0,360.0
385,0,XMJQ-0218S,69,22921,0.0,836.0,448.0,380.0
386,0,XMJQ-0218S,69,22834,448.0,836.0,458.0,380.0
387,0,XMJQ-0218S,69,19852,1882.0,0.0,558.0,421.0
