,batch_index,item_material,flat_index,item_id,x,y,x_length,y_length
70,0,XXB-0215S,14,28237,1861.0,0.0,521.0,489.0
71,0,XXB-0215S,14,24874,1861.0,489.0,438.0,158.0
72,0,XXB-0215S,14,27135,1861.0,647.0,521.0,489.0
73,0,XXB-0215S,15,26863,0.0,0.0,2221.0,836.0
74,0,XXB-0215S,15,24019,0.0,836.0,1383.0,337.0
75,0,XXB-0215S,15,23705,1383.0,836.0,918.0,337.0
76,0,XXB-0215S,16,27796,0.0,0.0,1847.5,962.0
77,0,XXB-0215S,16,25870,0.0,962.0,465.0,177.0
78,0,XXB-0215S,16,26327,465.0,962.0,177.0,103.0
79,0,XXB-0215S,16,27380,642.0,962.0,177.0,103.0
80,0,XXB-0215S,16,24581,1847.5,0.0,470.5,355.0
81,0,XXB-0215S,16,27573,1847.5,355.0,372.0,351.0
82,0,XXB-0215S,16,24728,1847.5,706.0,425.0,350.0
83,0,XXB-0215S,16,25250,1847.5,1056.0,246.0,132.5
84,0,XXB-0215S,17,26504,0.0,0.0,1018.0,918.0
85,0,XXB-0215S,17,24703,0.0,918.0,439.0,247.0
86,0,XXB-0215S,17,23924,439.0,918.0,439.0,247.0
87,0,XXB-0215S,17,25570,878.0,918.0,247.0,103.0
88,0,XXB-0215S,17,23720,1018.0,0.0,933.0,469.5
89,0,XXB-0215S,17,25296,1018.0,469.5,521.0,489.0
90,0,XXB-0215S,17,23715,1018.0,958.5,438.0,158.0
91,0,XXB-0215S,17,25282,1456.0,958.5,448.0,158.0
92,0,XXB-0215S,17,25927,1951.0,0.0,470.5,384.0
93,0,XXB-0215S,17,25277,1951.0,384.0,451.0,432.0
94,0,XXB-0215S,17,24219,1951.0,816.0,470.5,374.0
95,0,XXB-0215S,18,24766,0.0,0.0,1991.5,772.0
96,0,XXB-0215S,18,25820,0.0,772.0,962.0,411.0
97,0,XXB-0215S,18,27611,1991.5,0.0,448.0,158.0
98,0,XXB-0215S,18,23500,1991.5,158.0,425.0,350.0
99,0,XXB-0215S,18,27999,1991.5,508.0,339.0,334.0
100,0,XXB-0215S,18,27631,1991.5,842.0,339.0,334.0
101,0,XXB-0215S,19,25851,0.0,0.0,2251.0,712.0
102,0,XXB-0215S,19,24049,0.0,712.0,2080.0,374.0
103,0,XXB-0215S,19,26354,0.0,1086.0,246.0,132.5
104,0,XXB-0215S,19,27594,246.0,1086.0,646.0,132.5
105,0,XXB-0215S,19,27846,892.0,1086.0,646.0,132.5
106,0,XXB-0215S,19,23953,1538.0,1086.0,520.0,132.5
107,0,XXB-0215S,20,25322,0.0,0.0,2126.0,350.0
108,0,XXB-0215S,20,25630,0.0,350.0,2080.0,803.0
109,0,XXB-0215S,21,25550,0.0,0.0,1751.0,512.0
110,0,XXB-0215S,21,23664,0.0,512.0,731.0,512.0
111,0,XXB-0215S,21,23748,731.0,512.0,901.0,512.0
112,0,XXB-0215S,21,27675,0.0,1024.0,438.0,158.0
113,0,XXB-0215S,21,25426,438.0,1024.0,488.0,158.0
114,0,XXB-0215S,21,26262,926.0,1024.0,488.0,158.0
115,0,XXB-0215S,21,27841,1751.0,0.0,622.0,520.5
116,0,XXB-0215S,21,26167,1751.0,520.5,488.0,158.0
117,0,XXB-0215S,21,25437,1751.0,678.5,305.0,172.5
118,0,XXB-0215S,21,26709,2056.0,678.5,305.0,172.5
119,0,XXB-0215S,21,23901,1751.0,851.0,425.0,350.0
120,0,XXB-0215S,22,25794,0.0,0.0,2221.0,826.0
121,0,XXB-0215S,22,27134,0.0,826.0,2126.0,350.0
122,0,XXB-0215S,23,24958,0.0,0.0,2221.0,836.0
123,0,XXB-0215S,23,25064,0.0,836.0,2001.0,372.0
124,0,XXB-0215S,24,24223,0.0,0.0,2221.0,826.0
125,0,XXB-0215S,24,28107,0.0,826.0,2080.0,384.0
126,0,XXB-0218S,25,24263,0.0,0.0,2314.5,384.0
127,0,XXB-0218S,25,27708,0.0,384.0,835.0,553.0
128,0,XXB-0218S,25,28112,835.0,384.0,835.0,553.0
129,0,XXB-0218S,26,23940,0.0,0.0,2034.0,397.0
130,0,XXB-0218S,26,25201,0.0,397.0,588.0,588.0
131,0,XXB-0218S,26,28105,588.0,397.0,588.0,588.0
132,0,XXB-0218S,26,23541,0.0,985.0,447.0,221.0
133,0,XXB-0218S,26,25352,447.0,985.0,447.0,221.0
134,0,XXB-0218S,26,24515,894.0,985.0,447.0,221.0
135,0,XXB-0218S,26,24033,1341.0,985.0,447.0,221.0
136,0,XXB-0218S,26,28158,1788.0,985.0,221.0,48.0
137,0,XXB-0218S,26,27923,2009.0,985.0,221.0,48.0
138,0,XXB-0218S,26,27254,2230.0,985.0,221.0,48.0
139,0,XXB-0218S,26,27001,2451.0,985.0,221.0,48.0
140,0,XXB-0218S,26,25533,2672.0,985.0,221.0,48.0
141,0,XXB-0218S,27,27088,0.0,0.0,2177.0,580.0
142,0,XXB-0218S,27,25174,0.0,580.0,622.0,619.0
143,0,XXB-0218S,27,26485,622.0,580.0,622.0,619.0
144,0,XXB-0218S,28,26686,0.0,0.0,2098.0,530.0
145,0,XXB-0218S,28,23529,0.0,530.0,962.0,577.0
146,0,XXB-0218S,28,26160,962.0,530.0,962.0,577.0
147,0,XXB-0218S,29,25706,0.0,0.0,2254.0,427.5
148,0,XXB-0218S,29,26753,0.0,427.5,1407.0,370.0
149,0,XXB-0218S,29,28319,0.0,797.5,510.0,372.0
150,0,XXB-0218S,29,28199,510.0,797.5,379.0,372.0
151,0,XXB-0218S,29,24580,889.0,797.5,379.0,372.0
152,0,XXB-0218S,30,25294,0.0,0.0,1877.0,370.0
153,0,XXB-0218S,30,26921,0.0,370.0,1111.0,579.0
154,0,XXB-0218S,30,25848,1111.0,370.0,579.0,512.0
155,0,XXB-0218S,30,24283,1877.0,0.0,553.5,325.0
156,0,XXB-0218S,30,26552,1877.0,325.0,553.5,325.0
157,0,XXB-0218S,31,28254,0.0,0.0,2113.0,398.0
158,0,XXB-0218S,31,23809,0.0,398.0,485.5,406.5
159,0,XXB-0218S,31,26732,485.5,398.0,485.5,406.5
160,0,XXB-0218S,31,26138,971.0,398.0,485.5,406.5
161,0,XXB-0218S,31,25264,1456.5,398.0,485.5,406.5
162,0,XXB-0218S,31,25933,0.0,804.5,350.0,308.0
163,0,XXB-0218S,31,28109,350.0,804.5,350.0,308.0
164,0,XXB-0218S,31,28074,700.0,804.5,350.0,308.0
165,0,XXB-0218S,31,27128,1050.0,804.5,350.0,308.0
166,0,XXB-0218S,31,26700,1400.0,804.5,350.0,308.0
167,0,XXB-0218S,31,26596,1750.0,804.5,350.0,308.0
168,0,XXB-0218S,32,26555,0.0,0.0,1877.0,370.0
169,0,XXB-0218S,32,26801,0.0,370.0,836.0,574.0
170,0,XXB-0218S,32,28086,1877.0,0.0,562.0,547.0
171,0,XXB-0218S,32,24954,1877.0,547.0,530.0,508.0
172,0,XXB-0218S,33,26938,0.0,0.0,2080.0,579.0
173,0,XXB-0218S,33,28276,0.0,579.0,579.0,470.5
174,0,XXB-0218S,33,25605,579.0,579.0,574.0,470.5
175,0,XXB-0218S,33,26045,0.0,1049.5,513.0,147.0
176,0,XXB-0218S,33,27199,513.0,1049.5,513.0,147.0
177,0,XXB-0218S,34,26660,0.0,0.0,2113.0,406.5
178,0,XXB-0218S,34,25399,0.0,406.5,512.0,379.0
179,0,XXB-0218S,34,26307,512.0,406.5,485.5,379.0
180,0,XXB-0218S,34,25736,997.5,406.5,512.0,379.0
181,0,XXB-0218S,34,25709,1509.5,406.5,512.0,379.0
182,0,XXB-0218S,34,25612,0.0,785.5,513.0,422.0
183,0,XXB-0218S,34,25924,513.0,785.5,422.0,395.0
184,0,XXB-0218S,34,24272,935.0,785.5,422.0,395.0
185,0,XXB-0218S,35,24757,0.0,0.0,2113.0,377.5
186,0,XXB-0218S,35,26417,0.0,377.5,2113.0,396.5
187,0,XXB-0218S,35,26850,0.0,774.0,579.0,432.0
188,0,XXB-0218S,35,27943,579.0,774.0,579.0,432.0
189,0,XXB-0218S,35,24427,1158.0,774.0,432.0,58.0
190,0,XXB-0218S,35,24355,1590.0,774.0,432.0,58.0
191,0,XXB-0218S,36,25946,0.0,0.0,1416.5,518.5
192,0,XXB-0218S,36,27137,0.0,518.5,492.0,379.0
193,0,XXB-0218S,36,25074,492.0,518.5,512.0,379.0
194,0,XXB-0218S,36,23673,0.0,897.5,808.0,317.0
195,0,XXB-0218S,36,23874,1416.5,0.0,1018.0,527.0
196,0,XXB-0218S,37,24465,0.0,0.0,1338.0,380.0
197,0,XXB-0218S,37,24419,0.0,380.0,793.0,560.0
198,0,XXB-0218S,37,23819,793.0,380.0,560.0,383.0
199,0,XXB-0218S,37,23653,1338.0,0.0,1017.0,508.0
200,0,XXB-0218S,37,25232,1338.0,508.0,836.0,574.0
201,0,XXB-0218S,38,28151,0.0,0.0,1562.0,58.0
202,0,XXB-0218S,38,24612,0.0,58.0,933.0,924.5
203,0,XXB-0218S,38,24316,0.0,982.5,395.0,235.0
204,0,XXB-0218S,38,25438,395.0,982.5,395.0,235.0
205,0,XXB-0218S,38,24551,790.0,982.5,395.0,235.0
206,0,XXB-0218S,38,23581,1562.0,0.0,836.0,572.0
207,0,XXB-0218S,38,26210,1562.0,572.0,794.0,579.0
208,0,XXB-0218S,38,25660,1562.0,1151.0,512.0,58.0
209,0,XXB-0218S,39,25634,0.0,0.0,548.0,400.0
210,0,XXB-0218S,39,26350,0.0,400.0,525.0,520.0
211,0,XXB-0218S,39,25163,0.0,920.0,315.0,288.0
212,0,XXB-0218S,39,27711,548.0,0.0,533.0,416.0
213,0,XXB-0218S,39,25056,548.0,416.0,533.0,402.0
214,0,XXB-0218S,39,27178,1081.0,0.0,530.0,418.5
215,0,XXB-0218S,39,26118,1081.0,418.5,530.0,508.0
216,0,XXB-0218S,39,24605,1611.0,0.0,530.0,478.0
217,0,XXB-0218S,39,23620,1611.0,478.0,530.0,508.0
218,0,XXB-0218S,40,24937,0.0,0.0,2113.0,379.0
219,0,XXB-0218S,40,24177,0.0,379.0,2001.0,529.0
220,0,XXB-0218S,40,26050,0.0,908.0,1518.0,58.0
221,0,XXB-0218S,40,25165,1518.0,908.0,337.0,58.0
222,0,XXB-0218S,40,23859,0.0,966.0,348.0,197.0
223,0,XXB-0218S,40,27564,348.0,966.0,367.0,197.0
224,0,XXB-0218S,40,25195,715.0,966.0,367.0,197.0
225,0,XXB-0218S,40,26783,1082.0,966.0,348.0,197.0
226,0,XXB-0218S,40,26368,1430.0,966.0,348.0,197.0
227,0,XXB-0218S,41,27459,0.0,0.0,1958.0,530.0
228,0,XXB-0218S,41,24303,0.0,530.0,933.0,555.0
229,0,XXB-0218S,41,27514,933.0,530.0,773.0,555.0
230,0,XXB-0218S,41,24673,0.0,1085.0,409.0,127.0
231,0,XXB-0218S,42,25836,0.0,0.0,1784.0,525.0
232,0,XXB-0218S,42,25394,0.0,525.0,772.0,597.0
233,0,XXB-0218S,42,24620,0.0,1122.0,372.0,58.0
234,0,XXB-0218S,42,27804,372.0,1122.0,712.0,58.0
235,0,XXB-0218S,42,27900,1084.0,1122.0,512.0,58.0
236,0,XXB-0218S,42,28088,1784.0,0.0,598.0,448.0
237,0,XXB-0218S,42,25258,1784.0,448.0,567.0,561.0
238,0,XXB-0218S,42,23650,1784.0,1009.0,215.0,197.5
239,0,XXB-0218S,43,26614,0.0,0.0,2113.0,377.5
240,0,XXB-0218S,43,26190,0.0,377.5,1484.0,545.0
241,0,XXB-0218S,43,27215,0.0,922.5,1111.0,58.0
242,0,XXB-0218S,43,27381,0.0,980.5,1168.0,58.0
243,0,XXB-0218S,43,26915,0.0,1038.5,2021.0,58.0
244,0,XXB-0218S,43,28106,0.0,1096.5,2021.0,58.0
245,0,XXB-0218S,43,25981,0.0,1154.5,1518.0,58.0
246,0,XXB-0218S,44,27615,0.0,0.0,510.0,371.0
247,0,XXB-0218S,44,25470,0.0,371.0,510.0,489.5
248,0,XXB-0218S,44,23508,0.0,860.5,485.5,359.0
249,0,XXB-0218S,44,24663,510.0,0.0,485.5,363.0
250,0,XXB-0218S,44,27645,510.0,363.0,485.5,377.5
251,0,XXB-0218S,44,25324,995.5,0.0,485.5,396.5
252,0,XXB-0218S,44,27291,995.5,396.5,485.5,396.5
253,0,XXB-0218S,44,25663,995.5,793.0,485.5,377.5
254,0,XXB-0218S,44,26434,1481.0,0.0,485.5,398.0
255,0,XXB-0218S,44,23526,1481.0,398.0,484.0,465.0
256,0,XXB-0218S,44,26390,1481.0,863.0,350.0,327.0
257,0,XXB-0218S,45,26395,0.0,0.0,2034.0,397.0
258,0,XXB-0218S,45,25034,0.0,397.0,811.0,567.0
259,0,XXB-0218S,45,25826,811.0,397.0,567.0,561.0
260,0,XXB-0218S,45,26383,0.0,964.0,214.0,178.5
261,0,XXB-0218S,45,28253,214.0,964.0,214.0,178.5
262,0,XXB-0218S,45,26883,428.0,964.0,214.0,178.5
263,0,XXB-0218S,45,25398,0.0,1142.5,350.0,58.0
264,0,XXB-0218S,45,27462,350.0,1142.5,836.0,58.0
265,0,XXB-0218S,45,25662,1186.0,1142.5,836.0,58.0
266,0,XXB-0218S,45,24908,2034.0,0.0,405.0,384.0
267,0,XXB-0218S,45,25019,2034.0,384.0,350.0,308.0
268,0,XXB-0218S,45,25107,2034.0,692.0,350.0,308.0
269,0,XXB-0218S,46,26414,0.0,0.0,2113.0,358.5
270,0,XXB-0218S,46,23456,0.0,358.5,1548.0,580.0
271,0,XXB-0218S,46,27361,1548.0,358.5,580.0,489.0
272,0,XXB-0218S,46,23492,0.0,938.5,318.0,193.5
273,0,XXB-0218S,46,27894,318.0,938.5,318.0,193.5
274,0,XXB-0218S,46,24315,0.0,1132.0,512.0,58.0
275,0,XXB-0218S,46,24007,512.0,1132.0,731.0,58.0
276,0,XXB-0218S,46,27195,1243.0,1132.0,826.0,58.0
277,0,XXB-0218S,47,26567,0.0,0.0,748.0,508.0
278,0,XXB-0218S,47,23908,0.0,508.0,527.0,362.0
279,0,XXB-0218S,47,23850,0.0,870.0,711.0,350.0
280,0,XXB-0218S,47,23449,748.0,0.0,712.0,369.0
281,0,XXB-0218S,47,25488,748.0,369.0,598.0,548.0
282,0,XXB-0218S,47,28314,1460.0,0.0,711.0,350.0
283,0,XXB-0218S,47,24104,1460.0,350.0,608.0,530.0
284,0,XXB-0218S,47,24280,1460.0,880.0,350.0,327.0
285,0,XXB-0218S,47,26964,1810.0,880.0,350.0,327.0
286,0,XXB-0218S,48,26589,0.0,0.0,1848.0,380.0
287,0,XXB-0218S,48,26267,0.0,380.0,1518.0,527.0
288,0,XXB-0218S,48,24737,0.0,907.0,337.0,309.0
289,0,XXB-0218S,48,25929,1848.0,0.0,580.0,489.0
290,0,XXB-0218S,48,25937,1848.0,489.0,555.0,373.0
291,0,XXB-0218S,49,26463,0.0,0.0,2177.0,925.0
292,0,XXB-0218S,49,24405,0.0,925.0,336.0,290.0
293,0,XXB-0218S,49,27206,336.0,925.0,336.0,290.0
294,0,XXB-0218S,49,26865,672.0,925.0,336.0,290.0
295,0,XXB-0218S,50,26670,0.0,0.0,2113.0,396.5
296,0,XXB-0218S,50,28060,0.0,396.5,2080.0,574.0
297,0,XXB-0218S,50,26549,0.0,970.5,423.0,183.0
298,0,XXB-0218S,50,26470,0.0,1153.5,512.0,58.0
299,0,XXB-0218S,50,27033,512.0,1153.5,826.0,58.0
300,0,XXB-0218S,50,24270,1338.0,1153.5,391.0,58.0
301,0,XXB-0218S,50,24140,1729.0,1153.5,350.5,58.0
302,0,XXB-0218S,51,26628,0.0,0.0,2080.0,579.0
303,0,XXB-0218S,51,26195,0.0,579.0,764.0,545.0
304,0,XXB-0218S,51,23707,764.0,579.0,934.0,545.0
305,0,XXB-0218S,51,23557,0.0,1124.0,372.0,58.0
306,0,XXB-0218S,51,27143,372.0,1124.0,772.0,58.0
307,0,XXB-0218S,51,25058,1144.0,1124.0,772.0,58.0
308,0,XXB-0218S,52,24929,0.0,0.0,2318.0,555.0
309,0,XXB-0218S,52,24544,0.0,555.0,2358.0,368.0
310,0,XXB-0218S,53,27523,0.0,0.0,2318.0,555.0
311,0,XXB-0218S,53,25536,0.0,555.0,2348.0,370.0
312,0,XXB-0218S,54,24567,0.0,0.0,1518.0,527.0
313,0,XXB-0218S,54,27276,0.0,527.0,780.0,528.0
314,0,XXB-0218S,54,25467,780.0,527.0,528.0,381.0
315,0,XXB-0218S,54,26389,1518.0,0.0,908.0,328.0
316,0,XXB-0218S,54,25340,1518.0,328.0,711.0,350.0
317,0,XXB-0218S,54,27572,1518.0,678.0,794.0,510.0
318,0,XXB-0218S,55,28215,0.0,0.0,2321.0,527.0
319,0,XXB-0218S,55,25433,0.0,527.0,2034.0,396.0
320,0,XXB-0218S,55,24559,0.0,923.0,567.0,247.0
321,0,XXB-0218S,55,24650,0.0,1170.0,221.0,48.0
322,0,XXB-0218S,55,25157,221.0,1170.0,221.0,48.0
323,0,XXB-0218S,56,24858,0.0,0.0,1298.0,381.0
324,0,XXB-0218S,56,23958,0.0,381.0,1111.0,579.0
325,0,XXB-0218S,56,27587,1298.0,0.0,1107.0,529.0
326,0,XXB-0218S,56,26853,1298.0,529.0,826.0,552.0
327,0,XXB-0218S,57,26719,0.0,0.0,2358.0,770.0
328,0,XXB-0218S,57,26260,0.0,770.0,825.0,450.0
329,0,XXB-0218S,58,23886,0.0,0.0,1274.0,545.0
330,0,XXB-0218S,58,27117,0.0,545.0,1168.0,574.0
331,0,XXB-0218S,58,25009,1274.0,0.0,933.0,924.5
332,0,XXB-0218S,59,23566,0.0,0.0,1610.0,408.0
333,0,XXB-0218S,59,26630,0.0,408.0,1168.0,574.0
334,0,XXB-0218S,59,25961,1610.0,0.0,826.0,554.0
335,0,XXB-0218S,59,27362,1610.0,554.0,802.0,560.0
336,0,XXB-0218S,60,26968,0.0,0.0,2254.0,427.5
337,0,XXB-0218S,60,23778,0.0,427.5,2254.0,422.5
338,0,XXB-0218S,60,26360,0.0,850.0,942.0,370.0
339,0,XXB-0218S,60,26843,942.0,850.0,402.0,370.0
340,0,XXB-0218S,60,24885,1344.0,850.0,402.0,370.0
341,0,XXB-0218S,61,24164,0.0,0.0,794.0,510.0
342,0,XXB-0218S,61,26994,0.0,510.0,748.0,508.0
343,0,XXB-0218S,61,24450,794.0,0.0,774.0,510.0
344,0,XXB-0218S,61,24837,794.0,510.0,512.0,379.0
345,0,XXB-0218S,61,23948,794.0,889.0,350.0,329.0
346,0,XXB-0218S,61,25003,1144.0,889.0,350.0,329.0
347,0,XXB-0218S,61,23601,1568.0,0.0,774.0,510.0
348,0,XXB-0218S,61,26962,1568.0,510.0,586.0,562.0
349,0,XXB-0218S,61,27759,1568.0,1072.0,448.0,148.0
350,0,XXB-0218S,62,27023,0.0,0.0,529.0,400.0
351,0,XXB-0218S,62,25633,0.0,400.0,523.0,508.0
352,0,XXB-0218S,62,24078,0.0,908.0,350.0,308.0
353,0,XXB-0218S,62,28049,529.0,0.0,512.0,360.0
354,0,XXB-0218S,62,25251,529.0,360.0,511.0,360.0
355,0,XXB-0218S,62,27452,529.0,720.0,512.0,360.0
356,0,XXB-0218S,62,28048,1041.0,0.0,512.0,360.0
357,0,XXB-0218S,62,25147,1041.0,360.0,504.5,396.0
358,0,XXB-0218S,62,23871,1041.0,756.0,512.0,379.0
359,0,XXB-0218S,62,26010,1553.0,0.0,512.0,360.0
360,0,XXB-0218S,62,27907,1553.0,360.0,504.0,397.0
361,0,XXB-0218S,62,23979,1553.0,757.0,504.5,397.0
362,0,XXB-0218S,63,23855,0.0,0.0,2314.5,384.0
363,0,XXB-0218S,63,24995,0.0,384.0,2177.0,575.0
364,0,XXB-0218S,63,25102,0.0,959.0,348.0,197.0
365,0,XXB-0218S,63,25370,348.0,959.0,348.0,197.0
366,0,XXB-0218S,63,23945,0.0,1156.0,512.0,58.0
367,0,XXB-0218S,63,26446,512.0,1156.0,731.0,58.0
368,0,XXB-0218S,63,26329,1243.0,1156.0,731.0,58.0
369,0,XXB-0218S,63,25439,1974.0,1156.0,362.0,58.0
370,0,XXB-0218S,64,25289,0.0,0.0,825.0,533.0
371,0,XXB-0218S,64,24495,0.0,533.0,712.0,369.0
372,0,XXB-0218S,64,24209,0.0,902.0,350.0,308.0
373,0,XXB-0218S,64,25918,350.0,902.0,350.0,308.0
374,0,XXB-0218S,64,28003,825.0,0.0,825.0,533.0
375,0,XXB-0218S,64,26945,825.0,533.0,580.0,489.0
376,0,XXB-0218S,64,25290,1650.0,0.0,780.0,528.0
377,0,XXB-0218S,64,25855,1650.0,528.0,715.0,510.0
378,0,XXB-0218S,65,23835,0.0,0.0,1416.5,518.5
379,0,XXB-0218S,65,24071,0.0,518.5,772.0,597.0
380,0,XXB-0218S,65,27555,772.0,518.5,597.0,58.0
381,0,XXB-0218S,65,24818,1369.0,518.5,597.0,58.0
382,0,XXB-0218S,65,24903,0.0,1115.5,836.0,98.0
383,0,XXB-0218S,65,26687,1416.5,0.0,1018.0,527.0
384,0,XXB-0218S,65,26874,1416.5,527.0,825.0,533.0
385,0,XXB-0218S,66,23452,0.0,0.0,1518.0,529.0
386,0,XXB-0218S,66,24312,0.0,529.0,1111.0,577.0
387,0,XXB-0218S,66,26919,1518.0,0.0,835.0,470.0
388,0,XXB-0218S,66,27308,1518.0,470.0,529.0,364.0
389,0,XXB-0218S,66,24548,1518.0,834.0,828.0,380.0
390,0,XXB-0218S,67,26616,0.0,0.0,711.0,350.0
391,0,XXB-0218S,67,24932,0.0,350.0,498.0,408.0
392,0,XXB-0218S,67,27466,0.0,758.0,485.5,408.0
393,0,XXB-0218S,67,27801,711.0,0.0,579.0,384.0
394,0,XXB-0218S,67,26519,711.0,384.0,523.0,508.0
395,0,XXB-0218S,67,26885,711.0,892.0,350.0,327.0
396,0,XXB-0218S,67,24800,1290.0,0.0,575.0,488.0
397,0,XXB-0218S,67,26942,1290.0,488.0,523.0,508.0
398,0,XXB-0218S,67,26056,1865.0,0.0,575.0,489.0
399,0,XXB-0218S,67,27654,1865.0,489.0,523.0,508.0
400,0,XXB-0218S,68,25065,0.0,0.0,835.0,553.0
401,0,XXB-0218S,68,27596,0.0,553.0,555.0,373.0
402,0,XXB-0218S,68,24451,835.0,0.0,835.0,553.0
403,0,XXB-0218S,68,27506,835.0,553.0,504.5,337.0
404,0,XXB-0218S,68,25117,835.0,890.0,788.0,328.0
405,0,XXB-0218S,68,23618,1670.0,0.0,748.0,508.0
406,0,XXB-0218S,68,26551,1670.0,508.0,735.0,560.0
407,0,XXB-0218S,69,27342,0.0,0.0,2113.0,406.5
408,0,XXB-0218S,69,23801,0.0,406.5,2088.5,598.0
409,0,XXB-0218S,69,25701,0.0,1004.5,1244.0,198.5
410,0,XXB-0218S,70,27467,0.0,0.0,2177.0,575.0
411,0,XXB-0218S,70,25230,0.0,575.0,1861.0,529.0
412,0,XXB-0218S,70,27788,0.0,1104.0,1304.0,98.0
