,batch_index,item_material,flat_index,item_id,x,y,x_length,y_length
111,0,YSH-0218S,21,1027,0.0,0.0,522.0,294.5
112,0,YSH-0218S,21,1677,0.0,294.5,480.0,378.0
113,0,YSH-0218S,21,3628,0.0,672.5,425.0,375.0
114,0,YSH-0218S,21,1331,522.0,0.0,522.0,347.0
115,0,YSH-0218S,21,4126,522.0,347.0,460.0,407.0
116,0,YSH-0218S,21,4296,522.0,754.0,480.0,378.0
117,0,YSH-0218S,21,3749,1044.0,0.0,520.0,362.0
118,0,YSH-0218S,21,1476,1044.0,362.0,516.0,495.0
119,0,YSH-0218S,21,1063,1044.0,857.0,520.0,362.0
120,0,YSH-0218S,21,3776,1564.0,0.0,501.0,474.5
121,0,YSH-0218S,21,4505,1564.0,474.5,501.0,474.5
122,0,YSH-0218S,21,445,1564.0,949.0,492.0,220.0
123,0,YSH-0218S,21,3370,1564.0,1169.0,201.0,48.0
124,0,YSH-0218S,21,528,1765.0,1169.0,201.0,48.0
125,0,YSH-0218S,22,2243,0.0,0.0,2152.0,557.0
126,0,YSH-0218S,22,2694,0.0,557.0,833.0,577.0
127,0,YSH-0218S,22,1609,833.0,557.0,842.0,577.0
128,0,YSH-0218S,22,2810,0.0,1134.0,375.0,48.0
129,0,YSH-0218S,22,3732,375.0,1134.0,404.0,48.0
130,0,YSH-0218S,22,4256,779.0,1134.0,404.0,48.0
131,0,YSH-0218S,22,1082,1183.0,1134.0,395.0,48.0
132,0,YSH-0218S,22,1874,1578.0,1134.0,395.0,48.0
133,0,YSH-0218S,22,4115,0.0,1182.0,603.0,38.0
134,0,YSH-0218S,22,1398,603.0,1182.0,1498.0,38.0
135,0,YSH-0218S,23,4362,0.0,0.0,2384.0,434.0
136,0,YSH-0218S,23,3905,0.0,434.0,761.0,518.0
137,0,YSH-0218S,23,3227,761.0,434.0,761.0,518.0
138,0,YSH-0218S,23,2501,0.0,952.0,1878.0,248.0
139,0,YSH-0218S,24,876,0.0,0.0,1622.0,394.5
140,0,YSH-0218S,24,1951,0.0,394.5,944.0,425.0
141,0,YSH-0218S,24,4347,0.0,819.5,897.0,399.0
142,0,YSH-0218S,24,1129,1622.0,0.0,812.0,576.0
143,0,YSH-0218S,24,4057,1622.0,576.0,812.0,578.0
144,0,YSH-0218S,24,3524,1622.0,1154.0,811.0,56.0
145,0,YSH-0218S,25,447,0.0,0.0,2384.0,434.0
146,0,YSH-0218S,25,139,0.0,434.0,552.0,328.0
147,0,YSH-0218S,25,301,552.0,434.0,725.0,328.0
148,0,YSH-0218S,25,404,1277.0,434.0,551.0,328.0
149,0,YSH-0218S,25,4179,0.0,762.0,2045.0,348.0
150,0,YSH-0218S,25,1246,0.0,1110.0,394.0,98.0
151,0,YSH-0218S,25,37,394.0,1110.0,844.0,98.0
152,0,YSH-0218S,26,3639,0.0,0.0,1848.0,558.0
153,0,YSH-0218S,26,2437,0.0,558.0,1534.5,416.0
154,0,YSH-0218S,26,2858,0.0,974.0,511.0,226.0
155,0,YSH-0218S,26,108,1848.0,0.0,552.0,147.0
156,0,YSH-0218S,26,4011,1848.0,147.0,520.0,361.0
157,0,YSH-0218S,26,2355,1848.0,508.0,433.5,416.5
158,0,YSH-0218S,26,3552,1848.0,924.5,522.0,294.5
159,0,YSH-0218S,27,3871,0.0,0.0,792.0,394.5
160,0,YSH-0218S,27,4292,0.0,394.5,598.0,558.0
161,0,YSH-0218S,27,1411,0.0,952.5,493.0,205.0
162,0,YSH-0218S,27,383,0.0,1157.5,647.0,58.0
163,0,YSH-0218S,27,507,792.0,0.0,785.5,486.0
164,0,YSH-0218S,27,174,792.0,486.0,598.0,558.0
165,0,YSH-0218S,27,2121,792.0,1044.0,426.5,168.0
166,0,YSH-0218S,27,988,1577.5,0.0,785.5,486.0
167,0,YSH-0218S,27,749,1577.5,486.0,647.0,562.0
168,0,YSH-0218S,27,4485,1577.5,1048.0,426.0,168.0
169,0,YSH-0218S,28,4122,0.0,0.0,833.0,558.0
170,0,YSH-0218S,28,4329,0.0,558.0,813.0,597.0
171,0,YSH-0218S,28,690,0.0,1155.0,510.0,58.0
172,0,YSH-0218S,28,1033,833.0,0.0,832.0,477.0
173,0,YSH-0218S,28,2949,833.0,477.0,832.0,458.0
174,0,YSH-0218S,28,636,1665.0,0.0,762.0,462.0
175,0,YSH-0218S,28,1034,1665.0,462.0,598.0,478.0
176,0,YSH-0218S,29,302,0.0,0.0,2384.0,368.0
177,0,YSH-0218S,29,2486,0.0,368.0,512.0,245.0
178,0,YSH-0218S,29,313,512.0,368.0,512.0,245.0
179,0,YSH-0218S,29,832,1024.0,368.0,512.0,245.0
180,0,YSH-0218S,29,2701,0.0,613.0,2152.0,557.0
181,0,YSH-0218S,29,3434,0.0,1170.0,201.0,48.0
182,0,YSH-0218S,29,2091,201.0,1170.0,439.0,48.0
183,0,YSH-0218S,29,3502,640.0,1170.0,439.0,48.0
184,0,YSH-0218S,29,3515,1079.0,1170.0,439.0,48.0
185,0,YSH-0218S,29,4067,1518.0,1170.0,439.0,48.0
186,0,YSH-0218S,29,490,1957.0,1170.0,404.0,48.0
187,0,YSH-0218S,30,4186,0.0,0.0,613.0,496.0
188,0,YSH-0218S,30,4139,0.0,496.0,598.0,548.5
189,0,YSH-0218S,30,4080,0.0,1044.5,552.0,147.0
190,0,YSH-0218S,30,1613,613.0,0.0,600.5,410.0
191,0,YSH-0218S,30,1530,613.0,410.0,598.0,548.5
192,0,YSH-0218S,30,1618,613.0,958.5,447.0,201.0
193,0,YSH-0218S,30,3763,613.0,1159.5,395.0,48.0
194,0,YSH-0218S,30,3751,1213.5,0.0,600.5,410.0
195,0,YSH-0218S,30,2514,1213.5,410.0,598.0,548.5
196,0,YSH-0218S,30,276,1213.5,958.5,493.0,205.0
197,0,YSH-0218S,30,3540,1213.5,1163.5,375.0,48.0
198,0,YSH-0218S,30,1785,1814.0,0.0,538.0,371.0
199,0,YSH-0218S,30,2879,1814.0,371.0,522.0,347.0
200,0,YSH-0218S,31,1177,0.0,0.0,1558.0,348.0
201,0,YSH-0218S,31,73,0.0,348.0,1198.0,830.0
202,0,YSH-0218S,31,618,1558.0,0.0,871.0,558.0
203,0,YSH-0218S,31,3042,1558.0,558.0,813.0,597.0
204,0,YSH-0218S,31,3376,1558.0,1155.0,647.0,58.0
205,0,YSH-0218S,32,1455,0.0,0.0,2384.0,434.0
206,0,YSH-0218S,32,438,0.0,434.0,2038.0,523.0
207,0,YSH-0218S,32,2831,0.0,957.0,1878.0,248.0
208,0,YSH-0218S,33,3560,0.0,0.0,832.0,458.0
209,0,YSH-0218S,33,776,0.0,458.0,758.0,354.0
210,0,YSH-0218S,33,2078,0.0,812.0,430.0,408.0
211,0,YSH-0218S,33,606,832.0,0.0,832.0,458.0
212,0,YSH-0218S,33,1612,832.0,458.0,813.0,597.0
213,0,YSH-0218S,33,4006,832.0,1055.0,493.0,156.0
214,0,YSH-0218S,33,2092,1664.0,0.0,758.0,354.0
215,0,YSH-0218S,33,4088,1664.0,354.0,758.0,354.0
216,0,YSH-0218S,33,518,1664.0,708.0,758.0,354.0
217,0,YSH-0218S,34,3818,0.0,0.0,1878.0,56.0
218,0,YSH-0218S,34,496,0.0,56.0,897.0,380.0
219,0,YSH-0218S,34,1660,897.0,56.0,897.0,380.0
220,0,YSH-0218S,34,2063,0.0,436.0,1848.0,478.0
221,0,YSH-0218S,34,3826,0.0,914.0,844.0,298.0
222,0,YSH-0218S,34,670,844.0,914.0,844.0,298.0
223,0,YSH-0218S,34,3066,1688.0,914.0,298.0,144.0
224,0,YSH-0218S,34,3158,1878.0,0.0,557.0,398.0
225,0,YSH-0218S,34,4100,1878.0,398.0,545.0,416.0
226,0,YSH-0218S,34,1408,1878.0,814.0,513.0,400.0
227,0,YSH-0218S,35,697,0.0,0.0,1848.0,478.0
228,0,YSH-0218S,35,4205,0.0,478.0,832.0,477.0
229,0,YSH-0218S,35,959,832.0,478.0,832.0,477.0
230,0,YSH-0218S,35,4216,0.0,955.0,801.0,153.1
231,0,YSH-0218S,35,3651,801.0,955.0,801.0,153.1
232,0,YSH-0218S,35,1348,0.0,1108.1,653.0,38.0
233,0,YSH-0218S,35,2577,653.0,1108.1,1177.0,38.0
234,0,YSH-0218S,35,1154,0.0,1146.1,677.0,38.0
235,0,YSH-0218S,35,1237,677.0,1146.1,998.0,38.0
236,0,YSH-0218S,35,3230,1848.0,0.0,552.0,347.0
237,0,YSH-0218S,35,994,1848.0,347.0,483.0,375.0
238,0,YSH-0218S,35,4583,1848.0,722.0,536.0,374.0
239,0,YSH-0218S,36,4004,0.0,0.0,810.0,571.0
240,0,YSH-0218S,36,2841,0.0,571.0,798.0,426.0
241,0,YSH-0218S,36,613,0.0,997.0,492.0,220.0
242,0,YSH-0218S,36,791,810.0,0.0,798.0,426.0
243,0,YSH-0218S,36,3113,810.0,426.0,600.5,410.0
244,0,YSH-0218S,36,2508,810.0,836.0,461.0,375.0
245,0,YSH-0218S,36,3200,1608.0,0.0,798.0,426.0
246,0,YSH-0218S,36,2000,1608.0,426.0,770.0,536.0
247,0,YSH-0218S,36,268,1608.0,962.0,792.0,153.1
248,0,YSH-0218S,36,3270,1608.0,1115.1,622.0,38.0
249,0,YSH-0218S,36,3602,1608.0,1153.1,653.0,38.0
250,0,YSH-0218S,37,2564,0.0,0.0,830.0,567.0
251,0,YSH-0218S,37,203,0.0,567.0,778.0,541.0
252,0,YSH-0218S,37,2144,0.0,1108.0,801.0,98.5
253,0,YSH-0218S,37,673,830.0,0.0,820.0,548.0
254,0,YSH-0218S,37,2982,830.0,548.0,557.0,501.0
255,0,YSH-0218S,37,1020,830.0,1049.0,493.0,156.0
256,0,YSH-0218S,37,1731,1650.0,0.0,785.5,486.0
257,0,YSH-0218S,37,3906,1650.0,486.0,558.0,401.0
258,0,YSH-0218S,37,4582,1650.0,887.0,751.0,310.0
259,0,YSH-0218S,38,782,0.0,0.0,1655.0,536.0
260,0,YSH-0218S,38,112,0.0,536.0,944.0,425.0
261,0,YSH-0218S,38,165,944.0,536.0,701.0,425.0
262,0,YSH-0218S,38,3753,0.0,961.0,778.0,248.0
263,0,YSH-0218S,38,2441,778.0,961.0,778.0,248.0
264,0,YSH-0218S,38,1040,1655.0,0.0,774.5,337.5
265,0,YSH-0218S,38,3071,1655.0,337.5,762.0,516.0
266,0,YSH-0218S,38,2430,1655.0,853.5,520.0,361.0
267,0,YSH-0218S,39,2989,0.0,0.0,971.0,501.0
268,0,YSH-0218S,39,1518,0.0,501.0,871.0,558.0
269,0,YSH-0218S,39,4490,0.0,1059.0,828.0,148.0
270,0,YSH-0218S,39,3022,971.0,0.0,970.0,501.0
271,0,YSH-0218S,39,2400,971.0,501.0,600.5,410.0
272,0,YSH-0218S,39,3480,971.0,911.0,815.0,308.0
273,0,YSH-0218S,39,1088,1941.0,0.0,492.0,98.0
274,0,YSH-0218S,39,4614,1941.0,98.0,486.0,462.5
275,0,YSH-0218S,39,2705,1941.0,560.5,433.5,416.5
276,0,YSH-0218S,39,2555,1941.0,977.0,447.0,201.0
277,0,YSH-0218S,40,266,0.0,0.0,758.0,747.0
278,0,YSH-0218S,40,452,0.0,747.0,736.5,426.3
279,0,YSH-0218S,40,827,0.0,1173.3,508.0,38.0
280,0,YSH-0218S,40,5,758.0,0.0,646.0,521.0
281,0,YSH-0218S,40,696,758.0,521.0,598.0,478.0
282,0,YSH-0218S,40,3121,758.0,999.0,395.0,178.0
283,0,YSH-0218S,40,1002,758.0,1177.0,603.0,38.0
284,0,YSH-0218S,40,3522,1404.0,0.0,613.0,496.0
285,0,YSH-0218S,40,1886,1404.0,496.0,613.0,496.0
286,0,YSH-0218S,40,1974,2017.0,0.0,405.0,395.0
287,0,YSH-0218S,40,1479,2017.0,395.0,405.0,395.0
288,0,YSH-0218S,40,844,2017.0,790.0,393.0,296.0
289,0,YSH-0218S,41,2158,0.0,0.0,952.0,406.0
290,0,YSH-0218S,41,4649,0.0,406.0,792.0,495.0
291,0,YSH-0218S,41,3482,0.0,901.0,751.0,310.0
292,0,YSH-0218S,41,4487,952.0,0.0,943.0,406.0
293,0,YSH-0218S,41,2665,952.0,406.0,897.0,397.0
294,0,YSH-0218S,41,3273,952.0,803.0,835.0,416.0
295,0,YSH-0218S,41,2101,1895.0,0.0,545.0,416.0
296,0,YSH-0218S,41,626,1895.0,416.0,501.0,474.5
297,0,YSH-0218S,41,3483,1895.0,890.5,393.0,296.0
298,0,YSH-0218S,42,3556,0.0,0.0,843.0,296.0
299,0,YSH-0218S,42,281,0.0,296.0,552.0,328.0
300,0,YSH-0218S,42,2600,0.0,624.0,813.0,595.0
301,0,YSH-0218S,42,848,843.0,0.0,841.0,558.0
302,0,YSH-0218S,42,2314,843.0,558.0,813.0,597.0
303,0,YSH-0218S,42,2281,843.0,1155.0,647.0,58.0
304,0,YSH-0218S,42,3251,1684.0,0.0,751.0,310.0
305,0,YSH-0218S,42,4421,1684.0,310.0,648.0,510.0
306,0,YSH-0218S,42,3937,1684.0,820.0,548.0,397.0
307,0,YSH-0218S,43,3214,0.0,0.0,2248.0,598.0
308,0,YSH-0218S,43,2002,0.0,598.0,2248.0,598.0
309,0,YSH-0218S,44,157,0.0,0.0,1878.0,563.0
310,0,YSH-0218S,44,3646,0.0,563.0,934.5,462.5
311,0,YSH-0218S,44,2112,934.5,563.0,934.5,462.5
312,0,YSH-0218S,44,4550,0.0,1025.5,677.0,191.5
313,0,YSH-0218S,44,2685,677.0,1025.5,677.0,191.5
314,0,YSH-0218S,44,843,1878.0,0.0,557.0,398.0
315,0,YSH-0218S,44,2448,1878.0,398.0,538.0,410.0
316,0,YSH-0218S,44,596,1878.0,808.0,538.0,410.0
317,0,YSH-0218S,45,472,0.0,0.0,1848.0,558.0
318,0,YSH-0218S,45,2329,0.0,558.0,829.0,548.0
319,0,YSH-0218S,45,509,829.0,558.0,829.0,548.0
320,0,YSH-0218S,45,4578,0.0,1106.0,838.0,38.0
321,0,YSH-0218S,45,3882,838.0,1106.0,908.0,38.0
322,0,YSH-0218S,45,3177,0.0,1144.0,838.0,38.0
323,0,YSH-0218S,45,570,0.0,1182.0,1438.0,38.0
324,0,YSH-0218S,45,2132,1848.0,0.0,577.0,402.0
325,0,YSH-0218S,45,2380,1848.0,402.0,557.0,501.0
326,0,YSH-0218S,45,1356,1848.0,903.0,393.0,296.0
327,0,YSH-0218S,46,3256,0.0,0.0,2384.0,434.0
328,0,YSH-0218S,46,4003,0.0,434.0,2248.0,598.0
329,0,YSH-0218S,46,987,0.0,1032.0,2198.0,38.0
330,0,YSH-0218S,46,4044,0.0,1070.0,2198.0,38.0
331,0,YSH-0218S,46,3031,0.0,1108.0,2278.0,38.0
332,0,YSH-0218S,46,2891,0.0,1146.0,2303.0,38.0
333,0,YSH-0218S,47,4460,0.0,0.0,1829.5,557.0
334,0,YSH-0218S,47,2491,0.0,557.0,1829.5,557.0
335,0,YSH-0218S,47,2985,1829.5,0.0,600.5,410.0
336,0,YSH-0218S,47,78,1829.5,410.0,582.5,486.0
337,0,YSH-0218S,47,3368,1829.5,896.0,522.0,294.5
338,0,YSH-0215S,48,426,0.0,0.0,768.5,552.0
339,0,YSH-0215S,48,3144,0.0,552.0,592.0,489.0
340,0,YSH-0215S,48,3580,0.0,1041.0,338.0,158.0
341,0,YSH-0215S,48,1309,338.0,1041.0,388.0,158.0
342,0,YSH-0215S,48,1975,768.5,0.0,762.0,399.5
343,0,YSH-0215S,48,3633,768.5,399.5,759.5,512.0
344,0,YSH-0215S,48,1151,768.5,911.5,439.0,251.0
345,0,YSH-0215S,49,3075,0.0,0.0,1985.0,830.0
346,0,YSH-0215S,50,4351,0.0,0.0,1181.0,512.0
347,0,YSH-0215S,50,1435,1181.0,0.0,1101.0,752.0
348,0,YSH-0215S,50,4097,1181.0,752.0,750.0,389.0
349,0,YSH-0215S,51,4468,0.0,0.0,1828.5,832.0
350,0,YSH-0215S,51,2235,0.0,832.0,388.0,158.0
351,0,YSH-0215S,51,3287,388.0,832.0,488.0,158.0
352,0,YSH-0215S,51,3148,876.0,832.0,438.0,158.0
353,0,YSH-0215S,51,4310,1314.0,832.0,438.0,158.0
354,0,YSH-0215S,51,4657,0.0,990.0,388.0,158.0
355,0,YSH-0215S,51,2335,388.0,990.0,388.0,158.0
356,0,YSH-0215S,52,4588,0.0,0.0,1101.0,572.0
357,0,YSH-0215S,52,4627,0.0,572.0,813.0,530.0
358,0,YSH-0215S,52,4276,0.0,1102.0,388.0,118.0
359,0,YSH-0215S,52,20,388.0,1102.0,488.0,118.0
360,0,YSH-0215S,52,4394,1101.0,0.0,971.0,499.5
361,0,YSH-0215S,52,205,1101.0,499.5,750.0,389.0
362,0,YSH-0215S,53,3986,0.0,0.0,1985.0,821.0
363,0,YSH-0215S,53,4137,0.0,821.0,770.0,398.0
364,0,YSH-0215S,53,2956,770.0,821.0,779.0,398.0
365,0,YSH-0215S,54,2844,0.0,0.0,2109.0,833.0
366,0,YSH-0215S,54,2384,0.0,833.0,749.0,212.5
367,0,YSH-0215S,54,3654,0.0,1045.5,388.0,158.0
368,0,YSH-0215S,54,374,388.0,1045.5,488.0,158.0
369,0,YSH-0215S,54,1451,876.0,1045.5,488.0,158.0
370,0,YSH-0215S,54,2510,1364.0,1045.5,488.0,158.0
371,0,YSH-0215S,55,3752,0.0,0.0,1941.0,971.0
372,0,YSH-0215S,55,989,0.0,971.0,512.0,198.0
373,0,YSH-0215S,56,2346,0.0,0.0,971.0,499.5
374,0,YSH-0215S,56,3899,0.0,499.5,750.0,389.0
375,0,YSH-0215S,56,563,0.0,888.5,439.0,251.0
376,0,YSH-0215S,56,1169,971.0,0.0,953.0,701.0
377,0,YSH-0215S,56,1533,971.0,701.0,897.0,494.5
378,0,YSH-0215S,57,4245,0.0,0.0,2391.0,394.0
379,0,YSH-0215S,57,539,0.0,394.0,1439.5,752.0
380,0,YSH-0215S,58,1703,0.0,0.0,2166.0,872.0
381,0,YSH-0215S,58,4099,0.0,872.0,404.0,339.0
382,0,YSH-0215S,58,585,404.0,872.0,676.0,339.0
383,0,YSH-0215S,58,2511,1080.0,872.0,676.0,339.0
384,0,YSH-0215S,58,2009,1756.0,872.0,404.0,339.0
385,0,YSH-0215S,59,2849,0.0,0.0,2001.0,897.0
386,0,YSH-0215S,59,3679,0.0,897.0,388.0,238.0
387,0,YSH-0215S,59,3875,388.0,897.0,238.0,118.0
388,0,YSH-0215S,59,3998,626.0,897.0,238.0,118.0
389,0,YSH-0215S,59,2025,0.0,1135.0,1630.0,80.0
390,0,YSH-0215S,60,718,0.0,0.0,2141.0,355.0
391,0,YSH-0215S,60,3243,0.0,355.0,832.0,501.0
392,0,YSH-0215S,60,1943,832.0,355.0,855.0,501.0
393,0,YSH-0215S,60,3614,1687.0,355.0,501.0,410.0
394,0,YSH-0215S,60,2382,0.0,856.0,792.0,361.0
395,0,YSH-0215S,60,288,792.0,856.0,801.0,361.0
396,0,YSH-0215S,61,3836,0.0,0.0,2151.0,813.0
397,0,YSH-0215S,61,4244,0.0,813.0,345.0,92.5
398,0,YSH-0215S,61,647,345.0,813.0,749.0,92.5
399,0,YSH-0215S,61,2255,1094.0,813.0,403.0,92.5
400,0,YSH-0215S,61,3490,1497.0,813.0,403.0,92.5
401,0,YSH-0215S,61,1126,1900.0,813.0,250.0,92.5
402,0,YSH-0215S,61,1759,0.0,905.5,489.0,306.0
403,0,YSH-0215S,62,2812,0.0,0.0,2281.0,762.0
404,0,YSH-0215S,62,4265,0.0,762.0,821.0,458.0
405,0,YSH-0215S,62,1259,821.0,762.0,830.0,458.0
406,0,YSH-0215S,63,3748,0.0,0.0,2281.0,492.0
407,0,YSH-0215S,63,4180,0.0,492.0,1965.5,522.0
408,0,YSH-0215S,63,2451,0.0,1014.0,403.0,132.5
409,0,YSH-0215S,63,3458,403.0,1014.0,676.0,132.5
410,0,YSH-0215S,63,3946,1079.0,1014.0,675.0,132.5
411,0,YSH-0215S,63,1585,1754.0,1014.0,605.0,132.5
412,0,YSH-0215S,64,2336,0.0,0.0,2053.0,779.0
413,0,YSH-0215S,64,4313,0.0,779.0,647.0,98.0
414,0,YSH-0215S,64,117,647.0,779.0,572.0,98.0
415,0,YSH-0215S,64,2203,0.0,877.0,591.0,132.5
