,batch_index,item_material,flat_index,item_id,x,y,x_length,y_length
142,0,YSH-0218S,34,37404,0.0,290.0,2377.0,403.5
143,0,YSH-0218S,34,37110,0.0,693.5,997.0,408.0
144,0,YSH-0218S,34,36162,997.0,693.5,997.0,408.0
145,0,YSH-0218S,35,39009,0.0,0.0,1187.0,429.0
146,0,YSH-0218S,35,37154,0.0,429.0,791.0,556.0
147,0,YSH-0218S,35,38963,791.0,429.0,556.0,390.0
148,0,YSH-0218S,35,38054,1187.0,0.0,1187.0,429.0
149,0,YSH-0218S,35,37537,1187.0,429.0,961.0,575.0
150,0,YSH-0218S,36,35574,0.0,0.0,1548.0,432.0
151,0,YSH-0218S,36,36350,0.0,432.0,762.0,527.0
152,0,YSH-0218S,36,36878,762.0,432.0,762.0,527.0
153,0,YSH-0218S,36,39769,1548.0,0.0,875.0,560.0
154,0,YSH-0218S,36,39212,1548.0,560.0,857.0,560.0
155,0,YSH-0218S,37,38633,0.0,0.0,1049.0,981.0
156,0,YSH-0218S,37,36470,1049.0,0.0,1049.0,981.0
157,0,YSH-0218S,38,36876,0.0,0.0,2284.0,469.0
158,0,YSH-0218S,38,37066,0.0,469.0,667.0,288.0
159,0,YSH-0218S,38,39533,667.0,469.0,667.0,288.0
160,0,YSH-0218S,38,38713,1334.0,469.0,667.0,288.0
161,0,YSH-0218S,38,38455,0.0,757.0,962.0,432.0
162,0,YSH-0218S,39,38955,0.0,0.0,2244.0,343.5
163,0,YSH-0218S,39,38885,0.0,343.5,1998.0,600.0
164,0,YSH-0218S,39,37184,0.0,943.5,418.0,242.5
165,0,YSH-0218S,39,39692,418.0,943.5,418.0,242.5
166,0,YSH-0218S,40,38586,0.0,0.0,1544.5,415.0
167,0,YSH-0218S,40,39981,0.0,415.0,858.0,579.0
168,0,YSH-0218S,40,36872,858.0,415.0,579.0,502.0
169,0,YSH-0218S,40,38302,1544.5,0.0,857.0,560.0
170,0,YSH-0218S,40,40398,1544.5,560.0,800.0,577.0
171,0,YSH-0218S,41,39687,0.0,0.0,1022.0,399.0
172,0,YSH-0218S,41,38980,0.0,399.0,962.0,602.0
173,0,YSH-0218S,41,38789,0.0,1001.0,825.0,217.0
174,0,YSH-0218S,41,36885,1022.0,0.0,998.0,429.0
175,0,YSH-0218S,41,37744,1022.0,429.0,875.0,560.0
176,0,YSH-0218S,42,36036,0.0,0.0,1812.0,375.0
177,0,YSH-0218S,42,39111,0.0,375.0,1372.0,399.0
178,0,YSH-0218S,42,36705,0.0,774.0,560.0,426.5
179,0,YSH-0218S,42,38191,1812.0,0.0,600.0,513.0
180,0,YSH-0218S,42,36624,1812.0,513.0,580.0,538.0
181,0,YSH-0218S,43,38802,0.0,0.0,1088.0,294.0
182,0,YSH-0218S,43,39674,0.0,294.0,577.0,466.0
183,0,YSH-0218S,43,35964,0.0,760.0,575.0,440.5
184,0,YSH-0218S,43,37830,1088.0,0.0,1087.0,294.0
185,0,YSH-0218S,43,37518,1088.0,294.0,1062.0,879.5
186,0,YSH-0218S,44,38187,0.0,0.0,2348.0,547.0
187,0,YSH-0218S,44,38779,0.0,547.0,318.0,290.0
188,0,YSH-0218S,44,38097,318.0,547.0,858.0,290.0
189,0,YSH-0218S,44,40430,1176.0,547.0,667.0,290.0
190,0,YSH-0218S,44,38934,1843.0,547.0,318.0,290.0
191,0,YSH-0218S,44,36013,0.0,837.0,556.0,381.0
192,0,YSH-0218S,44,36012,556.0,837.0,577.0,381.0
193,0,YSH-0218S,45,36248,0.0,0.0,2377.0,464.5
194,0,YSH-0218S,45,38591,0.0,464.5,1772.0,579.0
195,0,YSH-0218S,45,36527,1772.0,464.5,579.0,502.0
196,0,YSH-0218S,46,37982,0.0,0.0,2377.0,403.5
197,0,YSH-0218S,46,39873,0.0,403.5,2377.0,403.5
198,0,YSH-0218S,46,37631,0.0,807.0,577.0,382.0
199,0,YSH-0218S,46,36500,577.0,807.0,577.0,382.0
200,0,YSH-0218S,46,37792,1154.0,807.0,556.0,382.0
201,0,YSH-0218S,46,37020,1710.0,807.0,556.0,382.0
202,0,YSH-0218S,47,37989,0.0,0.0,1049.0,981.0
203,0,YSH-0218S,47,40489,0.0,981.0,560.0,238.5
204,0,YSH-0218S,47,40271,1049.0,0.0,1030.5,981.0
205,0,YSH-0218S,48,36846,0.0,0.0,2348.0,560.0
206,0,YSH-0218S,48,36950,0.0,560.0,1998.0,430.0
207,0,YSH-0218S,49,39144,0.0,0.0,1372.0,399.0
208,0,YSH-0218S,49,36434,0.0,399.0,962.0,540.0
209,0,YSH-0218S,49,36407,1372.0,0.0,1062.0,879.5
210,0,YSH-0218S,49,35689,1372.0,879.5,667.0,290.0
211,0,YSH-0218S,50,39642,0.0,0.0,800.0,556.0
212,0,YSH-0218S,50,36468,0.0,556.0,791.0,577.0
213,0,YSH-0218S,50,39749,0.0,1133.0,442.0,48.0
214,0,YSH-0218S,50,40478,0.0,1181.0,579.0,38.0
215,0,YSH-0218S,50,36334,800.0,0.0,779.0,410.0
216,0,YSH-0218S,50,39183,800.0,410.0,597.0,412.0
217,0,YSH-0218S,50,36466,1579.0,0.0,779.0,410.0
218,0,YSH-0218S,50,39967,1579.0,410.0,722.0,530.0
219,0,YSH-0218S,51,37406,0.0,0.0,2377.0,464.5
220,0,YSH-0218S,51,36996,0.0,464.5,597.0,412.0
221,0,YSH-0218S,51,40082,597.0,464.5,1372.0,412.0
222,0,YSH-0218S,51,40227,0.0,876.5,891.0,343.5
223,0,YSH-0218S,51,36356,891.0,876.5,984.0,343.5
224,0,YSH-0218S,52,39980,0.0,0.0,722.0,560.0
225,0,YSH-0218S,52,35781,0.0,560.0,667.0,560.0
226,0,YSH-0218S,52,38439,0.0,1120.0,442.0,48.0
227,0,YSH-0218S,52,38967,0.0,1168.0,442.0,48.0
228,0,YSH-0218S,52,39729,722.0,0.0,667.0,288.0
229,0,YSH-0218S,52,37789,722.0,288.0,580.0,538.0
230,0,YSH-0218S,52,35799,722.0,826.0,556.0,390.0
231,0,YSH-0218S,52,37807,1389.0,0.0,648.0,559.0
232,0,YSH-0218S,52,37343,1389.0,559.0,648.0,559.0
233,0,YSH-0218S,53,37647,0.0,0.0,2348.0,547.0
234,0,YSH-0218S,53,39904,0.0,547.0,2377.0,413.0
235,0,YSH-0218S,54,37340,0.0,0.0,1998.0,430.0
236,0,YSH-0218S,54,38145,0.0,430.0,1998.0,600.0
237,0,YSH-0218S,54,35925,0.0,1030.0,1901.0,108.6
238,0,YSH-0218S,54,39960,0.0,1138.6,442.0,48.0
239,0,YSH-0218S,54,36644,442.0,1138.6,493.0,48.0
240,0,YSH-0218S,54,36614,935.0,1138.6,493.0,48.0
241,0,YSH-0218S,55,39220,0.0,0.0,2348.0,580.0
242,0,YSH-0218S,55,39953,0.0,580.0,1548.0,602.0
243,0,YSH-0218S,55,38234,0.0,1182.0,307.0,38.0
244,0,YSH-0218S,55,39171,307.0,1182.0,2038.0,38.0
245,0,YSH-0218S,56,36159,0.0,0.0,2284.0,494.0
246,0,YSH-0218S,56,39517,0.0,494.0,2377.0,464.5
247,0,YSH-0218S,56,37731,0.0,958.5,415.0,248.5
248,0,YSH-0218S,56,40533,415.0,958.5,415.0,248.5
249,0,YSH-0218S,56,39285,830.0,958.5,415.0,248.5
250,0,YSH-0218S,57,38592,0.0,0.0,2084.0,447.5
251,0,YSH-0218S,57,37788,0.0,447.5,2084.0,447.5
252,0,YSH-0218S,57,36363,0.0,895.0,1007.0,307.0
253,0,YSH-0218S,57,37036,1007.0,895.0,1007.0,307.0
254,0,YSH-0218S,57,39670,2084.0,0.0,318.0,288.0
255,0,YSH-0218S,57,36218,2084.0,288.0,318.0,288.0
256,0,YSH-0218S,58,36462,0.0,0.0,962.0,559.0
257,0,YSH-0218S,58,37387,0.0,559.0,575.0,440.5
258,0,YSH-0218S,58,39785,962.0,0.0,962.0,559.0
259,0,YSH-0218S,58,39872,962.0,559.0,800.0,575.0
260,0,YSH-0218S,58,35741,1924.0,0.0,484.0,408.0
261,0,YSH-0218S,58,38228,1924.0,408.0,484.0,408.0
262,0,YSH-0218S,58,36783,1924.0,816.0,472.0,375.0
263,0,YSH-0218S,59,36635,0.0,0.0,2377.0,403.5
264,0,YSH-0218S,59,38793,0.0,403.5,2284.0,469.0
265,0,YSH-0218S,59,35589,0.0,872.5,984.0,343.5
266,0,YSH-0218S,60,40550,0.0,0.0,778.0,410.0
267,0,YSH-0218S,60,37654,0.0,410.0,722.0,560.0
268,0,YSH-0218S,60,37491,778.0,0.0,762.0,546.0
269,0,YSH-0218S,60,37205,778.0,546.0,667.0,560.0
270,0,YSH-0218S,60,36123,1540.0,0.0,762.0,546.0
271,0,YSH-0218S,60,40174,1540.0,546.0,648.0,560.0
272,0,YSH-0218S,60,35695,2188.0,546.0,560.0,98.1
273,0,YSH-0218S,60,36301,1540.0,1106.0,444.5,108.6
274,0,YSH-0218S,61,40374,0.0,0.0,2377.0,403.5
275,0,YSH-0218S,61,40083,0.0,403.5,2284.0,494.0
276,0,YSH-0218S,61,37639,0.0,897.5,1007.0,309.0
277,0,YSH-0218S,61,40263,1007.0,897.5,1007.0,309.0
278,0,YSH-0218S,62,38625,0.0,0.0,1087.0,294.0
279,0,YSH-0218S,62,35920,0.0,294.0,962.0,880.0
280,0,YSH-0218S,62,40503,1087.0,0.0,1062.0,879.5
281,0,YSH-0218S,62,38742,1087.0,879.5,1007.0,309.0
282,0,YSH-0218S,63,36166,0.0,0.0,1901.0,429.0
283,0,YSH-0218S,63,37345,0.0,429.0,1772.0,579.0
284,0,YSH-0218S,63,37902,1901.0,0.0,502.0,286.0
285,0,YSH-0218S,63,38035,1901.0,286.0,493.0,463.0
286,0,YSH-0218S,63,40117,1901.0,749.0,463.0,430.0
287,0,YSH-0218S,64,37802,0.0,0.0,575.0,440.5
288,0,YSH-0218S,64,37593,0.0,440.5,560.0,502.0
289,0,YSH-0218S,64,36580,575.0,0.0,575.0,381.0
290,0,YSH-0218S,64,35730,575.0,381.0,560.0,502.0
291,0,YSH-0218S,64,36533,575.0,883.0,503.0,307.0
292,0,YSH-0218S,64,37781,1150.0,0.0,556.0,466.0
293,0,YSH-0218S,64,37256,1150.0,466.0,513.0,430.0
294,0,YSH-0218S,64,35621,1150.0,896.0,502.0,286.0
295,0,YSH-0218S,64,40245,1706.0,0.0,556.0,390.0
296,0,YSH-0218S,64,35847,1706.0,390.0,556.0,466.0
297,0,YSH-0218S,64,36842,1706.0,856.0,463.0,289.5
298,0,YSH-0218S,65,37213,0.0,0.0,2284.0,469.0
299,0,YSH-0218S,65,36151,0.0,469.0,2358.0,578.0
300,0,YSH-0218S,66,38160,0.0,0.0,2377.0,408.0
301,0,YSH-0218S,66,36239,0.0,408.0,2244.0,343.5
302,0,YSH-0218S,66,38517,0.0,751.5,2358.0,308.0
303,0,YSH-0218S,67,40532,0.0,0.0,2377.0,408.0
304,0,YSH-0218S,67,40269,0.0,408.0,1772.0,579.0
305,0,YSH-0218S,67,37745,1772.0,408.0,579.0,519.5
306,0,YSH-0218S,67,39231,0.0,987.0,825.0,217.0
307,0,YSH-0218S,68,37967,0.0,0.0,2284.0,494.0
308,0,YSH-0218S,68,39712,0.0,494.0,2358.0,578.0
309,0,YSH-0218S,69,37621,0.0,0.0,2395.0,618.0
310,0,YSH-0218S,69,37678,0.0,618.0,2377.0,408.0
311,0,YSH-0218S,69,11039,0.0,1026.0,411.0,163.0
312,0,YSH-0218S,69,11381,411.0,1026.0,411.0,163.0
313,0,YSH-0218S,70,39338,0.0,0.0,2377.0,488.5
314,0,YSH-0218S,70,37873,0.0,488.5,2358.0,578.0
315,0,YSH-0218S,71,37515,0.0,0.0,2358.0,1049.5
316,0,YSH-0218S,71,38477,0.0,1049.5,444.5,138.5
317,0,YSH-0218S,71,36731,444.5,1049.5,1901.0,138.5
318,0,YSH-0218S,72,36335,0.0,0.0,910.0,575.0
319,0,YSH-0218S,72,39815,0.0,575.0,791.0,556.0
320,0,YSH-0218S,72,39711,910.0,0.0,910.0,575.0
321,0,YSH-0218S,72,37138,910.0,575.0,910.0,577.0
322,0,YSH-0218S,72,36976,1820.0,0.0,577.0,440.5
323,0,YSH-0218S,72,35959,1820.0,440.5,560.0,502.0
324,0,YSH-0218S,73,39243,0.0,0.0,2284.0,494.0
325,0,YSH-0218S,73,39689,0.0,494.0,1598.0,38.0
326,0,YSH-0218S,73,38479,1598.0,494.0,675.0,38.0
327,0,YSH-0218S,73,39408,0.0,532.0,2148.0,580.0
328,0,YSH-0218S,73,40196,0.0,1112.0,639.0,38.0
329,0,YSH-0218S,73,37779,639.0,1112.0,1523.0,38.0
330,0,YSH-0218S,73,35865,0.0,1150.0,675.0,38.0
331,0,YSH-0218S,73,36651,675.0,1150.0,1118.0,38.0
332,0,YSH-0218S,74,40136,0.0,0.0,2358.0,578.0
333,0,YSH-0218S,74,37190,0.0,578.0,2148.0,580.0
334,0,YSH-0218S,75,36712,0.0,0.0,1548.0,880.0
335,0,YSH-0218S,75,36456,0.0,880.0,1007.0,309.0
336,0,YSH-0218S,75,38538,1548.0,0.0,875.0,560.0
337,0,YSH-0218S,75,35609,1548.0,560.0,791.0,575.0
338,0,YSH-0218S,76,37077,0.0,0.0,2377.0,408.0
339,0,YSH-0218S,76,39662,0.0,408.0,2084.0,447.5
340,0,YSH-0218S,76,39553,0.0,855.5,2358.0,308.0
341,0,YSH-0218S,77,40251,0.0,0.0,2358.0,578.0
342,0,YSH-0218S,77,38508,0.0,578.0,998.0,427.0
343,0,YSH-0218S,77,37929,998.0,578.0,998.0,427.0
344,0,YSH-0218S,77,36695,0.0,1005.0,2393.0,38.0
345,0,YSH-0218S,77,35794,0.0,1043.0,2398.0,38.0
346,0,YSH-0218S,77,37545,0.0,1081.0,2403.0,38.0
347,0,YSH-0218S,77,39385,0.0,1119.0,2403.0,38.0
348,0,YSH-0218S,77,10280,0.0,1157.0,2415.0,38.0
349,0,YSH-0218S,78,40284,0.0,0.0,2377.0,408.0
350,0,YSH-0218S,78,39720,0.0,408.0,2051.0,579.0
351,0,YSH-0218S,78,40079,0.0,987.0,2348.0,38.0
352,0,YSH-0218S,78,36740,0.0,1025.0,2348.0,38.0
353,0,YSH-0218S,78,38630,0.0,1063.0,2348.0,38.0
354,0,YSH-0218S,78,37262,0.0,1101.0,2388.0,38.0
355,0,YSH-0218S,78,38690,0.0,1139.0,2388.0,38.0
356,0,YSH-0218S,78,36649,0.0,1177.0,2393.0,38.0
357,0,YSH-0218S,79,39232,0.0,0.0,961.0,575.0
358,0,YSH-0218S,79,40547,0.0,575.0,951.0,290.0
359,0,YSH-0218S,79,39597,0.0,865.0,891.0,343.5
360,0,YSH-0218S,79,40418,961.0,0.0,942.0,556.0
361,0,YSH-0218S,79,35901,961.0,556.0,875.0,560.0
362,0,YSH-0218S,79,37034,1903.0,0.0,472.0,375.0
363,0,YSH-0218S,79,36415,1903.0,375.0,445.0,442.0
364,0,YSH-0218S,79,36204,1903.0,817.0,472.0,375.0
365,0,YSH-0218S,80,37333,0.0,0.0,962.0,559.0
366,0,YSH-0218S,80,36880,0.0,559.0,961.0,577.0
367,0,YSH-0218S,80,38792,962.0,0.0,962.0,559.0
368,0,YSH-0218S,80,37412,962.0,559.0,858.0,579.0
369,0,YSH-0218S,80,37037,962.0,1138.0,961.0,38.0
370,0,YSH-0218S,80,37347,962.0,1176.0,961.0,38.0
371,0,YSH-0218S,80,39835,1924.0,0.0,484.0,408.0
372,0,YSH-0218S,80,36732,1924.0,408.0,445.0,442.0
373,0,YSH-0218S,80,37083,1924.0,850.0,350.0,304.0
374,0,YSH-0218S,81,36571,0.0,0.0,2358.0,578.0
375,0,YSH-0218S,81,36873,0.0,578.0,1716.0,535.0
376,0,YSH-0218S,81,39354,1716.0,578.0,563.0,535.0
377,0,YSH-0218S,81,36565,0.0,1113.0,1043.0,38.0
378,0,YSH-0218S,81,40440,1043.0,1113.0,1048.0,38.0
379,0,YSH-0218S,81,38891,0.0,1151.0,1043.0,38.0
380,0,YSH-0218S,82,36197,0.0,0.0,2308.0,310.0
381,0,YSH-0218S,82,40463,0.0,310.0,1998.0,289.5
382,0,YSH-0218S,82,39492,0.0,599.5,2308.0,310.0
383,0,YSH-0218S,82,38921,0.0,909.5,2308.0,310.0
384,0,YSH-0218S,83,36579,0.0,0.0,2358.0,578.0
385,0,YSH-0218S,83,36837,0.0,578.0,2348.0,560.0
386,0,YSH-0218S,83,39262,0.0,1138.0,893.0,57.0
387,0,YSH-0218S,83,38951,893.0,1138.0,997.0,57.0
388,0,YSH-0218S,84,37267,0.0,0.0,2358.0,578.0
389,0,YSH-0218S,84,37346,2358.0,0.0,578.0,38.0
390,0,YSH-0218S,84,37285,0.0,578.0,2348.0,560.0
391,0,YSH-0218S,84,39169,0.0,1138.0,857.0,57.0
392,0,YSH-0218S,84,35990,857.0,1138.0,1537.0,57.0
393,0,YSH-0218S,85,36487,0.0,0.0,2358.0,578.0
394,0,YSH-0218S,85,38411,0.0,578.0,2377.0,480.5
395,0,YSH-0218S,85,36631,0.0,1058.5,2348.0,98.0
396,0,YSH-0218S,85,36995,0.0,1156.5,629.0,38.0
397,0,YSH-0218S,85,38843,629.0,1156.5,1808.0,38.0
398,0,YSH-0218S,86,39082,0.0,0.0,2358.0,578.0
399,0,YSH-0218S,86,40064,0.0,578.0,2358.0,578.0
400,0,YSH-0218S,86,38515,0.0,1156.0,948.0,38.0
401,0,YSH-0218S,86,38403,948.0,1156.0,1094.0,38.0
402,0,YSH-0218S,87,40274,0.0,0.0,2348.0,580.0
403,0,YSH-0218S,87,39041,0.0,580.0,2386.0,598.0
404,0,YSH-0218S,87,35898,0.0,1178.0,307.0,38.0
405,0,YSH-0218S,87,35603,307.0,1178.0,2038.0,38.0
406,0,YSH-0218S,88,39625,0.0,0.0,2284.0,469.0
407,0,YSH-0218S,88,38464,0.0,469.0,2244.0,343.0
408,0,YSH-0218S,88,38151,0.0,812.0,2377.0,408.0
409,0,YSH-0218S,89,38651,0.0,0.0,2348.0,560.0
410,0,YSH-0218S,89,35580,0.0,560.0,2395.0,598.0
411,0,YSH-0218S,89,38265,0.0,1158.0,2348.0,38.0
